timestamp,name,cpu_perc,mem_usage,net_io,block_io,pids
1787750564.123846116,panther_controller,40.19%,106.2MiB / 31.05GiB,0B / 0B,0B / 991kB,56
1787750564.123846116,panther2_controller,42.30%,105.8MiB / 31.05GiB,0B / 0B,0B / 995kB,55
1787750566.133686626,panther_controller,39.52%,106.3MiB / 31.05GiB,0B / 0B,0B / 991kB,56
1787750566.133686626,panther2_controller,41.34%,105.8MiB / 31.05GiB,0B / 0B,0B / 995kB,55
1787750568.143380665,panther_controller,43.63%,106MiB / 31.05GiB,0B / 0B,0B / 991kB,56
1787750568.143380665,panther2_controller,46.31%,106MiB / 31.05GiB,0B / 0B,0B / 995kB,55
1787750570.153114859,panther_controller,42.93%,106.1MiB / 31.05GiB,0B / 0B,0B / 991kB,56
1787750570.153114859,panther2_controller,42.90%,105.7MiB / 31.05GiB,0B / 0B,0B / 995kB,55
1787750572.164124376,panther_controller,42.19%,106.1MiB / 31.05GiB,0B / 0B,0B / 991kB,56
1787750572.164124376,panther2_controller,40.23%,105.7MiB / 31.05GiB,0B / 0B,0B / 995kB,55
1787750574.172994346,panther_controller,40.13%,106.4MiB / 31.05GiB,0B / 0B,0B / 991kB,56
1787750574.172994346,panther2_controller,38.45%,105.8MiB / 31.05GiB,0B / 0B,0B / 995kB,55
1787750576.183041948,panther_controller,42.00%,106.5MiB / 31.05GiB,0B / 0B,0B / 991kB,56
1787750576.183041948,panther2_controller,42.35%,105.7MiB / 31.05GiB,0B / 0B,0B / 995kB,55
1787750578.193648014,panther_controller,41.66%,106.5MiB / 31.05GiB,0B / 0B,0B / 991kB,56
1787750578.193648014,panther2_controller,39.51%,106.3MiB / 31.05GiB,0B / 0B,0B / 995kB,55
1787750580.204229948,panther_controller,41.73%,106.8MiB / 31.05GiB,0B / 0B,0B / 991kB,56
1787750580.204229948,panther2_controller,40.74%,106.4MiB / 31.05GiB,0B / 0B,0B / 995kB,55
1787750582.214390205,panther_controller,43.32%,106.9MiB / 31.05GiB,0B / 0B,0B / 991kB,56
1787750582.214390205,panther2_controller,42.64%,106.4MiB / 31.05GiB,0B / 0B,0B / 995kB,55
1787750584.223907806,panther_controller,46.23%,106.8MiB / 31.05GiB,0B / 0B,0B / 991kB,56
1787750584.223907806,panther2_controller,44.60%,106.5MiB / 31.05GiB,0B / 0B,0B / 995kB,55
1787750586.233950580,panther_controller,40.04%,106.9MiB / 31.05GiB,0B / 0B,0B / 991kB,56
1787750586.233950580,panther2_controller,40.81%,106.5MiB / 31.05GiB,0B / 0B,0B / 995kB,55
1787750588.244245500,panther_controller,41.08%,106.5MiB / 31.05GiB,0B / 0B,0B / 991kB,56
1787750588.244245500,panther2_controller,40.42%,106.3MiB / 31.05GiB,0B / 0B,0B / 995kB,55
1787750590.253418058,panther_controller,43.48%,106.7MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787750590.253418058,panther2_controller,41.08%,106.6MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1787750592.264067253,panther_controller,42.32%,106.6MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787750592.264067253,panther2_controller,40.71%,106.3MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1787750594.272388085,panther_controller,39.45%,106.5MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787750594.272388085,panther2_controller,38.68%,106.1MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1787750596.282431622,panther_controller,44.22%,106.4MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787750596.282431622,panther2_controller,43.74%,106.5MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1787750598.292701336,panther_controller,43.70%,106.4MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787750598.292701336,panther2_controller,43.23%,105.9MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1787750600.303264290,panther_controller,37.99%,106.2MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787750600.303264290,panther2_controller,40.54%,105.8MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1787750602.312324963,panther_controller,42.66%,106.3MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787750602.312324963,panther2_controller,44.46%,105.7MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1787750604.321833348,panther_controller,41.04%,106.4MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787750604.321833348,panther2_controller,42.03%,105.7MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1787750606.331310897,panther_controller,38.61%,106.1MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787750606.331310897,panther2_controller,41.10%,106MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1787750608.342791872,panther_controller,39.59%,106.3MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787750608.342791872,panther2_controller,42.33%,105.9MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1787750610.351039938,panther_controller,43.84%,106.1MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787750610.351039938,panther2_controller,48.16%,105.6MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1787750612.360200445,panther_controller,38.80%,105.8MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787750612.360200445,panther2_controller,45.92%,105.7MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1787750614.370040182,panther_controller,41.79%,105.9MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787750614.370040182,panther2_controller,47.33%,105.8MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1787750616.379126670,panther_controller,45.79%,106MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787750616.379126670,panther2_controller,49.97%,106MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1787750618.387857838,panther_controller,42.98%,105.9MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787750618.387857838,panther2_controller,50.36%,105.6MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1787750620.403672988,panther_controller,41.08%,106MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787750620.403672988,panther2_controller,45.08%,105.9MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1787750622.414413005,panther_controller,42.42%,105.6MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787750622.414413005,panther2_controller,40.09%,105.6MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1787750624.423882886,panther_controller,40.98%,105.9MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787750624.423882886,panther2_controller,41.80%,105.5MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787750626.433055156,panther_controller,41.53%,105.9MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787750626.433055156,panther2_controller,43.70%,105.8MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787750628.443303844,panther_controller,38.24%,105.7MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787750628.443303844,panther2_controller,40.39%,105.7MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787750630.452389999,panther_controller,40.04%,105.7MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787750630.452389999,panther2_controller,43.08%,105.7MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787750632.462828851,panther_controller,41.96%,105.8MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787750632.462828851,panther2_controller,44.30%,105.8MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787750634.472418739,panther_controller,41.52%,105.6MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787750634.472418739,panther2_controller,43.30%,105.5MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787750636.482247655,panther_controller,37.79%,105.9MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787750636.482247655,panther2_controller,37.99%,105.7MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787750638.493900664,panther_controller,38.05%,105.8MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787750638.493900664,panther2_controller,36.86%,105.5MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787750640.503331723,panther_controller,43.58%,105.9MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787750640.503331723,panther2_controller,41.81%,105.5MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787750642.512214003,panther_controller,40.76%,105.9MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787750642.512214003,panther2_controller,40.06%,105.7MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787750644.522229941,panther_controller,38.02%,105.9MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787750644.522229941,panther2_controller,35.71%,105.7MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787750646.531152484,panther_controller,41.88%,105.8MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787750646.531152484,panther2_controller,40.35%,105.6MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787750648.540725723,panther_controller,42.51%,106.1MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787750648.540725723,panther2_controller,40.78%,105.8MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787750650.550255453,panther_controller,36.51%,105.8MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787750650.550255453,panther2_controller,34.76%,106.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787750652.559738123,panther_controller,38.07%,105.7MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787750652.559738123,panther2_controller,35.86%,106MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787750654.568500484,panther_controller,39.01%,105.9MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787750654.568500484,panther2_controller,36.02%,105.8MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787750656.577582098,panther_controller,39.97%,105.7MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787750656.577582098,panther2_controller,36.48%,105.8MiB / 31.05GiB,0B / 0B,0B / 1.01MB,55
1787750658.587500957,panther_controller,39.07%,105.7MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787750658.587500957,panther2_controller,35.22%,105.7MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1787750660.597167933,panther_controller,40.25%,105.8MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787750660.597167933,panther2_controller,39.93%,105.8MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1787750662.606793211,panther_controller,42.44%,106.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787750662.606793211,panther2_controller,39.20%,105.5MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1787750664.616151556,panther_controller,44.95%,105.8MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787750664.616151556,panther2_controller,43.80%,105.7MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1787750666.624832746,panther_controller,41.77%,105.9MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787750666.624832746,panther2_controller,40.64%,105.7MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1787750668.635687031,panther_controller,37.19%,106.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787750668.635687031,panther2_controller,37.49%,105.9MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1787750670.645251337,panther_controller,39.26%,105.9MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787750670.645251337,panther2_controller,37.98%,105.6MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1787750672.656338534,panther_controller,44.04%,106.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787750672.656338534,panther2_controller,40.86%,105.5MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1787750674.664095741,panther_controller,44.78%,106MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787750674.664095741,panther2_controller,41.67%,105.7MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1787750676.673780724,panther_controller,49.68%,106MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787750676.673780724,panther2_controller,44.68%,105.4MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1787750678.681961772,panther_controller,44.81%,106.1MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787750678.681961772,panther2_controller,39.49%,105.8MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1787750680.691476822,panther_controller,45.91%,106.7MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787750680.691476822,panther2_controller,40.80%,105.6MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
