wall_time,elapsed_s,panther/cmd_vel_nav_hz,panther/cmd_vel_nav_jitter_ms,panther/amcl_pose_hz,panther/amcl_pose_jitter_ms,panther/plan_hz,panther/plan_jitter_ms,panther/local_costmap_hz,panther/local_costmap_jitter_ms,panther/velodyne_filtered_hz,panther/velodyne_filtered_jitter_ms,panther/path_length_m,panther2/cmd_vel_nav_hz,panther2/cmd_vel_nav_jitter_ms,panther2/amcl_pose_hz,panther2/amcl_pose_jitter_ms,panther2/plan_hz,panther2/plan_jitter_ms,panther2/local_costmap_hz,panther2/local_costmap_jitter_ms,panther2/velodyne_filtered_hz,panther2/velodyne_filtered_jitter_ms,panther2/path_length_m
1787750508.634,88.9,10.0,2.99,1.9,65.64,1.0,0.00,1.0,0.00,5.9,22.32,14.304,9.9,8.96,1.8,47.98,1.0,0.00,1.0,0.00,5.9,23.42,22.690
1787750510.351,90.7,10.0,5.09,1.9,43.42,1.0,0.00,1.0,0.00,5.8,23.40,13.486,10.1,12.00,1.4,33.52,1.0,0.00,1.0,0.00,5.8,21.73,21.998
1787750512.137,92.4,10.0,3.52,1.9,34.45,1.0,0.00,1.0,0.00,5.7,12.95,12.794,10.1,12.00,2.1,76.23,1.0,0.00,1.0,0.00,5.7,13.93,21.659
1787750513.911,94.2,10.0,4.87,1.9,7.73,1.0,0.00,1.0,0.00,5.5,24.84,12.394,10.0,9.05,1.8,23.63,1.0,0.00,1.0,0.00,5.5,24.23,20.998
1787750515.642,95.9,10.0,2.25,1.9,36.23,1.0,0.00,1.0,0.00,5.9,26.51,11.450,10.0,5.69,2.0,38.98,1.0,0.00,1.0,0.00,5.9,25.87,20.245
1787750517.403,97.7,10.0,2.36,1.9,40.10,1.0,0.00,1.0,0.00,5.7,17.48,10.590,10.0,7.61,1.9,43.35,1.0,0.00,1.0,0.00,5.7,17.62,19.895
1787750519.201,99.5,10.0,2.20,1.8,3.37,1.0,0.00,1.0,0.00,5.5,26.54,9.732,9.9,5.17,1.8,36.26,1.0,0.00,1.0,0.00,5.5,29.25,19.098
1787750520.915,101.2,10.0,3.12,1.9,63.24,1.0,0.00,1.3,0.00,5.8,26.91,9.325,10.0,7.85,1.9,43.95,1.0,0.00,1.1,93.77,5.8,28.05,18.301
1787750522.664,103.0,10.0,7.75,1.7,65.52,1.0,0.00,1.0,0.00,5.9,13.11,8.568,10.1,8.59,2.0,10.80,1.0,0.00,1.0,0.00,5.9,12.64,17.895
1787750524.567,104.9,10.0,3.37,1.8,177.56,1.0,0.00,1.0,0.00,5.3,20.36,8.073,10.0,12.49,2.3,100.26,1.0,0.00,1.0,0.00,5.3,23.25,17.037
1787750526.235,106.5,10.0,3.61,2.4,89.25,1.0,0.00,1.0,0.00,5.9,19.99,7.788,10.0,8.24,1.9,23.02,1.0,0.00,1.0,0.00,5.8,20.45,16.134
1787750528.006,108.3,10.0,3.34,1.9,45.84,1.0,0.00,1.0,0.00,5.7,30.33,7.117,9.9,14.59,1.9,30.12,1.0,0.00,1.0,0.00,5.7,29.11,15.334
1787750529.923,110.2,10.0,3.56,1.7,17.22,1.0,0.00,1.0,0.00,5.2,24.00,6.446,10.1,13.46,1.7,32.38,1.0,0.00,1.0,0.00,5.2,22.74,15.034
1787750531.653,112.0,10.0,3.36,1.9,32.05,1.0,0.00,1.0,0.00,5.7,18.12,5.696,10.1,12.15,2.0,33.44,1.0,0.00,1.0,0.00,5.7,16.05,14.326
1787750533.465,113.8,10.1,4.77,1.8,58.09,1.0,0.00,1.0,0.00,5.5,26.67,5.348,10.1,11.01,1.8,66.28,1.0,0.00,1.0,0.00,5.5,27.32,13.576
1787750535.373,115.7,10.0,1.87,1.8,61.02,1.0,0.00,1.0,0.00,5.3,23.31,4.567,10.0,12.80,1.8,37.21,1.0,0.00,1.0,0.00,5.3,23.41,12.817
1787750537.150,117.5,10.0,4.91,1.9,38.02,1.0,0.00,1.0,0.00,5.5,30.99,3.838,10.0,10.45,1.9,68.51,1.0,0.00,1.0,0.00,5.5,31.74,12.313
1787750538.947,119.2,10.1,4.84,2.3,83.02,1.0,0.00,1.0,0.00,5.6,20.76,3.084,10.1,16.04,2.1,113.79,1.0,0.00,1.0,0.00,5.7,19.39,11.502
1787750540.887,121.2,10.0,6.07,2.5,59.12,1.0,0.00,1.0,0.00,5.1,42.20,2.168,10.0,13.72,1.8,0.37,0.9,0.00,1.0,0.00,5.1,38.07,10.694
1787750542.747,123.0,10.0,2.81,1.8,30.31,1.0,0.00,1.0,0.00,5.4,22.55,1.697,10.0,12.70,1.8,38.30,1.0,0.00,1.0,0.00,5.4,22.64,9.999
1787750544.507,124.8,10.0,2.08,1.9,18.25,1.0,0.00,1.0,0.00,5.7,15.39,0.778,10.1,10.18,1.9,25.79,0.5,0.00,1.0,0.00,5.7,18.34,9.649
1787750546.326,126.6,10.0,3.79,0.9,0.00,1.0,0.00,1.0,0.00,5.5,13.46,0.241,10.0,9.45,1.9,13.50,1.0,0.00,1.0,0.00,5.5,13.52,8.866
1787750548.320,128.6,10.0,7.69,0.5,0.00,1.0,0.00,1.0,0.00,4.9,31.94,0.121,10.0,11.99,1.7,70.74,1.0,0.00,0.5,0.00,5.0,32.22,8.205
1787750550.092,130.4,10.0,2.49,4.4,89.57,1.0,0.00,1.0,0.00,5.7,14.32,0.121,10.1,9.34,1.9,17.60,1.0,0.00,1.0,0.00,5.7,14.68,7.372
1787750551.962,132.3,10.0,3.15,2.7,34.56,1.0,0.00,1.0,0.00,5.4,19.17,0.100,10.0,8.30,1.9,1.97,1.0,0.00,1.0,0.00,5.4,20.56,6.626
1787750553.992,134.3,10.2,28.12,1.8,146.14,1.0,96.05,1.0,0.00,4.8,40.20,23.927,10.0,12.05,1.8,133.35,1.0,0.00,1.0,0.00,4.9,41.70,5.907
1787750555.769,136.1,10.0,5.28,3.2,80.80,1.0,0.00,1.0,0.00,5.7,19.83,23.765,10.0,8.17,1.9,33.39,1.0,0.00,1.0,0.00,5.7,20.85,5.542
