timestamp,name,cpu_perc,mem_usage,net_io,block_io,pids
1787150913.463665752,robot1,111.59%,9.051MiB / 31.05GiB,4.06kB / 126B,0B / 4.1kB,5
1787150913.463665752,robot2,110.91%,8.984MiB / 31.05GiB,3.74kB / 126B,0B / 4.1kB,5
1787150915.504580275,robot1,111.03%,9.051MiB / 31.05GiB,4.06kB / 126B,0B / 4.1kB,5
1787150915.504580275,robot2,111.03%,8.984MiB / 31.05GiB,3.74kB / 126B,0B / 4.1kB,5
1787150917.513415707,robot1,111.77%,9.051MiB / 31.05GiB,4.06kB / 126B,0B / 4.1kB,5
1787150917.513415707,robot2,112.23%,8.984MiB / 31.05GiB,3.74kB / 126B,0B / 4.1kB,5
1787150919.524584688,robot1,110.80%,9.051MiB / 31.05GiB,4.06kB / 126B,0B / 4.1kB,5
1787150919.524584688,robot2,111.46%,8.984MiB / 31.05GiB,3.74kB / 126B,0B / 4.1kB,5
1787150921.534787011,robot1,111.84%,9.051MiB / 31.05GiB,4.06kB / 126B,0B / 4.1kB,5
1787150921.534787011,robot2,112.43%,8.984MiB / 31.05GiB,3.74kB / 126B,0B / 4.1kB,5
1787150923.544482135,robot1,112.72%,9.051MiB / 31.05GiB,4.06kB / 126B,0B / 4.1kB,5
1787150923.544482135,robot2,112.86%,8.984MiB / 31.05GiB,3.74kB / 126B,0B / 4.1kB,5
1787150925.553700875,robot1,113.02%,9.051MiB / 31.05GiB,4.06kB / 126B,0B / 4.1kB,5
1787150925.553700875,robot2,112.79%,8.984MiB / 31.05GiB,3.74kB / 126B,0B / 4.1kB,5
1787150927.563357538,robot1,111.68%,9.051MiB / 31.05GiB,4.06kB / 126B,0B / 4.1kB,5
1787150927.563357538,robot2,111.65%,8.984MiB / 31.05GiB,3.74kB / 126B,0B / 4.1kB,5
1787150929.573579999,robot1,111.25%,9.051MiB / 31.05GiB,4.06kB / 126B,0B / 4.1kB,5
1787150929.573579999,robot2,110.35%,8.984MiB / 31.05GiB,3.74kB / 126B,0B / 4.1kB,5
1787150931.583781172,robot1,110.96%,9.051MiB / 31.05GiB,4.06kB / 126B,0B / 4.1kB,5
