# started on Wed Sep  2 11:42:13 2026

#           time             counts   unit events
   168.232463819               1.28 Joules power/energy-cores/                                                   
   168.232463819               0.68 Joules power/energy-psys/                                                    
   169.233896753               5.01 Joules power/energy-pkg/                                                     
   169.233896753               1.21 Joules power/energy-cores/                                                   
   169.233896753               0.68 Joules power/energy-psys/                                                    
   170.235211837               5.12 Joules power/energy-pkg/                                                     
   170.235211837               1.28 Joules power/energy-cores/                                                   
   170.235211837               0.68 Joules power/energy-psys/                                                    
   171.236629994               4.48 Joules power/energy-pkg/                                                     
   171.236629994               1.06 Joules power/energy-cores/                                                   
   171.236629994               0.68 Joules power/energy-psys/                                                    
   172.237891181               4.51 Joules power/energy-pkg/                                                     
   172.237891181               1.09 Joules power/energy-cores/                                                   
   172.237891181               0.68 Joules power/energy-psys/                                                    
   173.239414384               4.37 Joules power/energy-pkg/                                                     
   173.239414384               1.07 Joules power/energy-cores/                                                   
   173.239414384               0.68 Joules power/energy-psys/                                                    
   174.240909143               4.51 Joules power/energy-pkg/                                                     
   174.240909143               1.12 Joules power/energy-cores/                                                   
   174.240909143               0.68 Joules power/energy-psys/                                                    
   175.242367382               4.46 Joules power/energy-pkg/                                                     
   175.242367382               1.13 Joules power/energy-cores/                                                   
   175.242367382               0.68 Joules power/energy-psys/                                                    
   176.243940024               4.55 Joules power/energy-pkg/                                                     
   176.243940024               1.10 Joules power/energy-cores/                                                   
   176.243940024               0.68 Joules power/energy-psys/                                                    
   177.245777939               4.23 Joules power/energy-pkg/                                                     
   177.245777939               0.99 Joules power/energy-cores/                                                   
   177.245777939               0.68 Joules power/energy-psys/                                                    
   178.247236101               4.58 Joules power/energy-pkg/                                                     
   178.247236101               1.09 Joules power/energy-cores/                                                   
   178.247236101               0.68 Joules power/energy-psys/                                                    
   179.248785394               4.39 Joules power/energy-pkg/                                                     
   179.248785394               1.08 Joules power/energy-cores/                                                   
   179.248785394               0.68 Joules power/energy-psys/                                                    
   180.250298832               4.60 Joules power/energy-pkg/                                                     
   180.250298832               1.21 Joules power/energy-cores/                                                   
   180.250298832               0.68 Joules power/energy-psys/                                                    
   181.250846546               4.41 Joules power/energy-pkg/                                                     
   181.250846546               1.06 Joules power/energy-cores/                                                   
   181.250846546               0.68 Joules power/energy-psys/                                                    
   182.252208572               4.40 Joules power/energy-pkg/                                                     
   182.252208572               1.03 Joules power/energy-cores/                                                   
   182.252208572               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   183.253597897               4.28 Joules power/energy-pkg/                                                     
   183.253597897               1.03 Joules power/energy-cores/                                                   
   183.253597897               0.68 Joules power/energy-psys/                                                    
   184.255107866               4.33 Joules power/energy-pkg/                                                     
   184.255107866               1.05 Joules power/energy-cores/                                                   
   184.255107866               0.68 Joules power/energy-psys/                                                    
   185.256482634               4.44 Joules power/energy-pkg/                                                     
   185.256482634               1.08 Joules power/energy-cores/                                                   
   185.256482634               0.68 Joules power/energy-psys/                                                    
   186.257923775               4.64 Joules power/energy-pkg/                                                     
   186.257923775               1.16 Joules power/energy-cores/                                                   
   186.257923775               0.68 Joules power/energy-psys/                                                    
   187.259553702               4.49 Joules power/energy-pkg/                                                     
   187.259553702               1.07 Joules power/energy-cores/                                                   
   187.259553702               0.68 Joules power/energy-psys/                                                    
   188.260789541               4.28 Joules power/energy-pkg/                                                     
   188.260789541               1.05 Joules power/energy-cores/                                                   
   188.260789541               0.69 Joules power/energy-psys/                                                    
   189.262190282               4.57 Joules power/energy-pkg/                                                     
   189.262190282               1.07 Joules power/energy-cores/                                                   
   189.262190282               0.68 Joules power/energy-psys/                                                    
   190.263656494               4.60 Joules power/energy-pkg/                                                     
   190.263656494               1.08 Joules power/energy-cores/                                                   
   190.263656494               0.68 Joules power/energy-psys/                                                    
   191.265187705               4.38 Joules power/energy-pkg/                                                     
   191.265187705               1.07 Joules power/energy-cores/                                                   
   191.265187705               0.68 Joules power/energy-psys/                                                    
   192.266801270               4.40 Joules power/energy-pkg/                                                     
   192.266801270               1.07 Joules power/energy-cores/                                                   
   192.266801270               0.68 Joules power/energy-psys/                                                    
   193.268378787               4.32 Joules power/energy-pkg/                                                     
   193.268378787               1.00 Joules power/energy-cores/                                                   
   193.268378787               0.68 Joules power/energy-psys/                                                    
   194.269885321               4.40 Joules power/energy-pkg/                                                     
   194.269885321               1.05 Joules power/energy-cores/                                                   
   194.269885321               0.68 Joules power/energy-psys/                                                    
   195.271397850               4.40 Joules power/energy-pkg/                                                     
   195.271397850               1.07 Joules power/energy-cores/                                                   
   195.271397850               0.68 Joules power/energy-psys/                                                    
   196.272973793               4.68 Joules power/energy-pkg/                                                     
   196.272973793               1.20 Joules power/energy-cores/                                                   
   196.272973793               0.68 Joules power/energy-psys/                                                    
   197.274302153               4.40 Joules power/energy-pkg/                                                     
   197.274302153               1.06 Joules power/energy-cores/                                                   
   197.274302153               0.68 Joules power/energy-psys/                                                    
   198.275749407               4.38 Joules power/energy-pkg/                                                     
   198.275749407               1.04 Joules power/energy-cores/                                                   
   198.275749407               0.68 Joules power/energy-psys/                                                    
   199.277221047               4.40 Joules power/energy-pkg/                                                     
   199.277221047               1.04 Joules power/energy-cores/                                                   
   199.277221047               0.68 Joules power/energy-psys/                                                    
   200.278856876               4.42 Joules power/energy-pkg/                                                     
   200.278856876               1.03 Joules power/energy-cores/                                                   
   200.278856876               0.69 Joules power/energy-psys/                                                    
   201.280430612               4.37 Joules power/energy-pkg/                                                     
   201.280430612               1.09 Joules power/energy-cores/                                                   
   201.280430612               0.68 Joules power/energy-psys/                                                    
   202.281943930               4.51 Joules power/energy-pkg/                                                     
   202.281943930               1.10 Joules power/energy-cores/                                                   
   202.281943930               0.69 Joules power/energy-psys/                                                    
   203.283355253               4.35 Joules power/energy-pkg/                                                     
   203.283355253               1.05 Joules power/energy-cores/                                                   
   203.283355253               0.68 Joules power/energy-psys/                                                    
   204.285036377               4.70 Joules power/energy-pkg/                                                     
   204.285036377               1.18 Joules power/energy-cores/                                                   
   204.285036377               0.68 Joules power/energy-psys/                                                    
   205.286567300               4.56 Joules power/energy-pkg/                                                     
   205.286567300               1.17 Joules power/energy-cores/                                                   
   205.286567300               0.68 Joules power/energy-psys/                                                    
   206.288009219               4.73 Joules power/energy-pkg/                                                     
   206.288009219               1.24 Joules power/energy-cores/                                                   
   206.288009219               0.68 Joules power/energy-psys/                                                    
   207.289387102               4.62 Joules power/energy-pkg/                                                     
   207.289387102               1.23 Joules power/energy-cores/                                                   
   207.289387102               0.68 Joules power/energy-psys/                                                    
   208.290976145               4.51 Joules power/energy-pkg/                                                     
   208.290976145               1.14 Joules power/energy-cores/                                                   
   208.290976145               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   209.292510704               4.56 Joules power/energy-pkg/                                                     
   209.292510704               1.13 Joules power/energy-cores/                                                   
   209.292510704               0.67 Joules power/energy-psys/                                                    
   210.294099398               4.73 Joules power/energy-pkg/                                                     
   210.294099398               1.20 Joules power/energy-cores/                                                   
   210.294099398               0.69 Joules power/energy-psys/                                                    
   211.295606811               4.48 Joules power/energy-pkg/                                                     
   211.295606811               1.15 Joules power/energy-cores/                                                   
   211.295606811               0.68 Joules power/energy-psys/                                                    
   212.297304466               4.84 Joules power/energy-pkg/                                                     
   212.297304466               1.25 Joules power/energy-cores/                                                   
   212.297304466               0.68 Joules power/energy-psys/                                                    
   213.298811288               4.69 Joules power/energy-pkg/                                                     
   213.298811288               1.19 Joules power/energy-cores/                                                   
   213.298811288               0.68 Joules power/energy-psys/                                                    
   214.300274995               4.55 Joules power/energy-pkg/                                                     
   214.300274995               1.12 Joules power/energy-cores/                                                   
   214.300274995               0.68 Joules power/energy-psys/                                                    
   215.301743432               4.60 Joules power/energy-pkg/                                                     
   215.301743432               1.18 Joules power/energy-cores/                                                   
   215.301743432               0.68 Joules power/energy-psys/                                                    
   216.303254125               4.57 Joules power/energy-pkg/                                                     
   216.303254125               1.14 Joules power/energy-cores/                                                   
   216.303254125               0.68 Joules power/energy-psys/                                                    
   217.304695486               4.51 Joules power/energy-pkg/                                                     
   217.304695486               1.19 Joules power/energy-cores/                                                   
   217.304695486               0.68 Joules power/energy-psys/                                                    
   218.306208010               4.62 Joules power/energy-pkg/                                                     
   218.306208010               1.18 Joules power/energy-cores/                                                   
   218.306208010               0.68 Joules power/energy-psys/                                                    
   219.307625841               4.52 Joules power/energy-pkg/                                                     
   219.307625841               1.14 Joules power/energy-cores/                                                   
   219.307625841               0.68 Joules power/energy-psys/                                                    
   220.309160903               4.58 Joules power/energy-pkg/                                                     
   220.309160903               1.18 Joules power/energy-cores/                                                   
   220.309160903               0.68 Joules power/energy-psys/                                                    
   221.310678597               4.49 Joules power/energy-pkg/                                                     
   221.310678597               1.13 Joules power/energy-cores/                                                   
   221.310678597               0.68 Joules power/energy-psys/                                                    
   222.312231045               4.67 Joules power/energy-pkg/                                                     
   222.312231045               1.17 Joules power/energy-cores/                                                   
   222.312231045               0.68 Joules power/energy-psys/                                                    
   223.313793885               4.56 Joules power/energy-pkg/                                                     
   223.313793885               1.18 Joules power/energy-cores/                                                   
   223.313793885               0.68 Joules power/energy-psys/                                                    
   224.315262172               4.53 Joules power/energy-pkg/                                                     
   224.315262172               1.14 Joules power/energy-cores/                                                   
   224.315262172               0.69 Joules power/energy-psys/                                                    
   225.316582162               4.31 Joules power/energy-pkg/                                                     
   225.316582162               1.08 Joules power/energy-cores/                                                   
   225.316582162               0.68 Joules power/energy-psys/                                                    
   226.318067757               4.82 Joules power/energy-pkg/                                                     
   226.318067757               1.23 Joules power/energy-cores/                                                   
   226.318067757               0.68 Joules power/energy-psys/                                                    
   227.319528912               4.78 Joules power/energy-pkg/                                                     
   227.319528912               1.20 Joules power/energy-cores/                                                   
   227.319528912               0.68 Joules power/energy-psys/                                                    
   228.320897077               4.97 Joules power/energy-pkg/                                                     
   228.320897077               1.25 Joules power/energy-cores/                                                   
   228.320897077               0.68 Joules power/energy-psys/                                                    
   229.321843533               4.74 Joules power/energy-pkg/                                                     
   229.321843533               1.30 Joules power/energy-cores/                                                   
   229.321843533               0.68 Joules power/energy-psys/                                                    
   230.323177642               4.58 Joules power/energy-pkg/                                                     
   230.323177642               1.10 Joules power/energy-cores/                                                   
   230.323177642               0.68 Joules power/energy-psys/                                                    
   231.324543482               4.49 Joules power/energy-pkg/                                                     
   231.324543482               1.12 Joules power/energy-cores/                                                   
   231.324543482               0.68 Joules power/energy-psys/                                                    
   232.325918665               4.70 Joules power/energy-pkg/                                                     
   232.325918665               1.17 Joules power/energy-cores/                                                   
   232.325918665               0.68 Joules power/energy-psys/                                                    
   233.327311353               4.59 Joules power/energy-pkg/                                                     
   233.327311353               1.21 Joules power/energy-cores/                                                   
   233.327311353               0.68 Joules power/energy-psys/                                                    
   234.328753479               4.67 Joules power/energy-pkg/                                                     
   234.328753479               1.21 Joules power/energy-cores/                                                   
   234.328753479               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   235.329468593               4.42 Joules power/energy-pkg/                                                     
   235.329468593               1.12 Joules power/energy-cores/                                                   
   235.329468593               0.68 Joules power/energy-psys/                                                    
   236.331045208               4.77 Joules power/energy-pkg/                                                     
   236.331045208               1.18 Joules power/energy-cores/                                                   
   236.331045208               0.68 Joules power/energy-psys/                                                    
   237.331933518               4.84 Joules power/energy-pkg/                                                     
   237.331933518               1.18 Joules power/energy-cores/                                                   
   237.331933518               0.68 Joules power/energy-psys/                                                    
   238.333307785               4.68 Joules power/energy-pkg/                                                     
   238.333307785               1.24 Joules power/energy-cores/                                                   
   238.333307785               0.68 Joules power/energy-psys/                                                    
   239.334717774               4.55 Joules power/energy-pkg/                                                     
   239.334717774               1.10 Joules power/energy-cores/                                                   
   239.334717774               0.68 Joules power/energy-psys/                                                    
   240.336169350               4.65 Joules power/energy-pkg/                                                     
   240.336169350               1.14 Joules power/energy-cores/                                                   
   240.336169350               0.68 Joules power/energy-psys/                                                    
   241.337913572               4.55 Joules power/energy-pkg/                                                     
   241.337913572               1.09 Joules power/energy-cores/                                                   
   241.337913572               0.68 Joules power/energy-psys/                                                    
   242.339333882               4.64 Joules power/energy-pkg/                                                     
   242.339333882               1.15 Joules power/energy-cores/                                                   
   242.339333882               0.68 Joules power/energy-psys/                                                    
   243.340897847               4.67 Joules power/energy-pkg/                                                     
   243.340897847               1.21 Joules power/energy-cores/                                                   
   243.340897847               0.68 Joules power/energy-psys/                                                    
   244.342227031               4.74 Joules power/energy-pkg/                                                     
   244.342227031               1.24 Joules power/energy-cores/                                                   
   244.342227031               0.68 Joules power/energy-psys/                                                    
   245.342846211               4.48 Joules power/energy-pkg/                                                     
   245.342846211               1.10 Joules power/energy-cores/                                                   
   245.342846211               0.68 Joules power/energy-psys/                                                    
   246.344290672               4.54 Joules power/energy-pkg/                                                     
   246.344290672               1.11 Joules power/energy-cores/                                                   
   246.344290672               0.68 Joules power/energy-psys/                                                    
   247.345819533               4.35 Joules power/energy-pkg/                                                     
   247.345819533               1.04 Joules power/energy-cores/                                                   
   247.345819533               0.68 Joules power/energy-psys/                                                    
   248.347400513               4.67 Joules power/energy-pkg/                                                     
   248.347400513               1.20 Joules power/energy-cores/                                                   
   248.347400513               0.68 Joules power/energy-psys/                                                    
   249.348765426               4.36 Joules power/energy-pkg/                                                     
   249.348765426               1.12 Joules power/energy-cores/                                                   
   249.348765426               0.68 Joules power/energy-psys/                                                    
   250.350111221               4.69 Joules power/energy-pkg/                                                     
   250.350111221               1.18 Joules power/energy-cores/                                                   
   250.350111221               0.68 Joules power/energy-psys/                                                    
   251.351587762               4.49 Joules power/energy-pkg/                                                     
   251.351587762               1.08 Joules power/energy-cores/                                                   
   251.351587762               0.68 Joules power/energy-psys/                                                    
   252.352981936               4.58 Joules power/energy-pkg/                                                     
   252.352981936               1.12 Joules power/energy-cores/                                                   
   252.352981936               0.68 Joules power/energy-psys/                                                    
   253.354339681               4.33 Joules power/energy-pkg/                                                     
   253.354339681               1.06 Joules power/energy-cores/                                                   
   253.354339681               0.68 Joules power/energy-psys/                                                    
   254.355790221               4.74 Joules power/energy-pkg/                                                     
   254.355790221               1.23 Joules power/energy-cores/                                                   
   254.355790221               0.68 Joules power/energy-psys/                                                    
   255.357327601               4.40 Joules power/energy-pkg/                                                     
   255.357327601               1.06 Joules power/energy-cores/                                                   
   255.357327601               0.68 Joules power/energy-psys/                                                    
   256.358950554               4.52 Joules power/energy-pkg/                                                     
   256.358950554               1.13 Joules power/energy-cores/                                                   
   256.358950554               0.68 Joules power/energy-psys/                                                    
   257.360426766               4.40 Joules power/energy-pkg/                                                     
   257.360426766               1.06 Joules power/energy-cores/                                                   
   257.360426766               0.68 Joules power/energy-psys/                                                    
   258.361797966               4.66 Joules power/energy-pkg/                                                     
   258.361797966               1.23 Joules power/energy-cores/                                                   
   258.361797966               0.68 Joules power/energy-psys/                                                    
   259.363152132               4.60 Joules power/energy-pkg/                                                     
   259.363152132               1.18 Joules power/energy-cores/                                                   
   259.363152132               0.68 Joules power/energy-psys/                                                    
   260.364548716               4.91 Joules power/energy-pkg/                                                     
   260.364548716               1.28 Joules power/energy-cores/                                                   
   260.364548716               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   261.368120008               4.63 Joules power/energy-pkg/                                                     
   261.368120008               1.15 Joules power/energy-cores/                                                   
   261.368120008               0.68 Joules power/energy-psys/                                                    
   262.370035849               4.53 Joules power/energy-pkg/                                                     
   262.370035849               1.14 Joules power/energy-cores/                                                   
   262.370035849               0.68 Joules power/energy-psys/                                                    
   263.371483623               4.29 Joules power/energy-pkg/                                                     
   263.371483623               1.02 Joules power/energy-cores/                                                   
   263.371483623               0.68 Joules power/energy-psys/                                                    
   264.372979787               4.61 Joules power/energy-pkg/                                                     
   264.372979787               1.15 Joules power/energy-cores/                                                   
   264.372979787               0.68 Joules power/energy-psys/                                                    
   265.374398072               4.43 Joules power/energy-pkg/                                                     
   265.374398072               1.14 Joules power/energy-cores/                                                   
   265.374398072               0.68 Joules power/energy-psys/                                                    
   266.375942545               4.83 Joules power/energy-pkg/                                                     
   266.375942545               1.24 Joules power/energy-cores/                                                   
   266.375942545               0.68 Joules power/energy-psys/                                                    
   267.377525920               4.52 Joules power/energy-pkg/                                                     
   267.377525920               1.04 Joules power/energy-cores/                                                   
   267.377525920               0.68 Joules power/energy-psys/                                                    
   268.379171581               4.48 Joules power/energy-pkg/                                                     
   268.379171581               1.12 Joules power/energy-cores/                                                   
   268.379171581               0.68 Joules power/energy-psys/                                                    
   269.380687721               4.69 Joules power/energy-pkg/                                                     
   269.380687721               1.15 Joules power/energy-cores/                                                   
   269.380687721               0.68 Joules power/energy-psys/                                                    
   270.382253578               4.75 Joules power/energy-pkg/                                                     
   270.382253578               1.19 Joules power/energy-cores/                                                   
   270.382253578               0.68 Joules power/energy-psys/                                                    
   271.383834553               4.38 Joules power/energy-pkg/                                                     
   271.383834553               1.08 Joules power/energy-cores/                                                   
   271.383834553               0.68 Joules power/energy-psys/                                                    
   272.385465470               4.56 Joules power/energy-pkg/                                                     
   272.385465470               1.15 Joules power/energy-cores/                                                   
   272.385465470               0.68 Joules power/energy-psys/                                                    
   273.386802742               4.25 Joules power/energy-pkg/                                                     
   273.386802742               1.05 Joules power/energy-cores/                                                   
   273.386802742               0.69 Joules power/energy-psys/                                                    
   274.387304595               4.55 Joules power/energy-pkg/                                                     
   274.387304595               1.14 Joules power/energy-cores/                                                   
   274.387304595               0.68 Joules power/energy-psys/                                                    
   275.388728502               4.36 Joules power/energy-pkg/                                                     
   275.388728502               1.09 Joules power/energy-cores/                                                   
   275.388728502               0.68 Joules power/energy-psys/                                                    
   276.389831601               4.54 Joules power/energy-pkg/                                                     
   276.389831601               1.17 Joules power/energy-cores/                                                   
   276.389831601               0.68 Joules power/energy-psys/                                                    
   277.391170537               4.42 Joules power/energy-pkg/                                                     
   277.391170537               1.10 Joules power/energy-cores/                                                   
   277.391170537               0.68 Joules power/energy-psys/                                                    
   278.392680562               4.53 Joules power/energy-pkg/                                                     
   278.392680562               1.09 Joules power/energy-cores/                                                   
   278.392680562               0.68 Joules power/energy-psys/                                                    
   279.394153246               4.21 Joules power/energy-pkg/                                                     
   279.394153246               0.99 Joules power/energy-cores/                                                   
   279.394153246               0.68 Joules power/energy-psys/                                                    
   280.395710529               4.63 Joules power/energy-pkg/                                                     
   280.395710529               1.16 Joules power/energy-cores/                                                   
   280.395710529               0.68 Joules power/energy-psys/                                                    
   281.397212867               4.40 Joules power/energy-pkg/                                                     
   281.397212867               1.09 Joules power/energy-cores/                                                   
   281.397212867               0.68 Joules power/energy-psys/                                                    
   282.398679413               4.60 Joules power/energy-pkg/                                                     
   282.398679413               1.19 Joules power/energy-cores/                                                   
   282.398679413               0.68 Joules power/energy-psys/                                                    
   283.400007768               4.70 Joules power/energy-pkg/                                                     
   283.400007768               1.11 Joules power/energy-cores/                                                   
   283.400007768               0.68 Joules power/energy-psys/                                                    
   284.401531939               4.49 Joules power/energy-pkg/                                                     
   284.401531939               1.13 Joules power/energy-cores/                                                   
   284.401531939               0.68 Joules power/energy-psys/                                                    
   285.402992634               4.53 Joules power/energy-pkg/                                                     
   285.402992634               1.15 Joules power/energy-cores/                                                   
   285.402992634               0.68 Joules power/energy-psys/                                                    
   286.403889952               4.52 Joules power/energy-pkg/                                                     
   286.403889952               1.15 Joules power/energy-cores/                                                   
   286.403889952               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   287.405341748               4.39 Joules power/energy-pkg/                                                     
   287.405341748               1.06 Joules power/energy-cores/                                                   
   287.405341748               0.68 Joules power/energy-psys/                                                    
   288.406805201               4.70 Joules power/energy-pkg/                                                     
   288.406805201               1.18 Joules power/energy-cores/                                                   
   288.406805201               0.68 Joules power/energy-psys/                                                    
   289.408170610               4.30 Joules power/energy-pkg/                                                     
   289.408170610               1.05 Joules power/energy-cores/                                                   
   289.408170610               0.68 Joules power/energy-psys/                                                    
   290.409527616               4.63 Joules power/energy-pkg/                                                     
   290.409527616               1.16 Joules power/energy-cores/                                                   
   290.409527616               0.68 Joules power/energy-psys/                                                    
   291.410799483               4.64 Joules power/energy-pkg/                                                     
   291.410799483               1.14 Joules power/energy-cores/                                                   
   291.410799483               0.68 Joules power/energy-psys/                                                    
   292.411831804               4.67 Joules power/energy-pkg/                                                     
   292.411831804               1.18 Joules power/energy-cores/                                                   
   292.411831804               0.68 Joules power/energy-psys/                                                    
   293.413133948               4.38 Joules power/energy-pkg/                                                     
   293.413133948               1.07 Joules power/energy-cores/                                                   
   293.413133948               0.68 Joules power/energy-psys/                                                    
   294.414665525               4.51 Joules power/energy-pkg/                                                     
   294.414665525               1.14 Joules power/energy-cores/                                                   
   294.414665525               0.68 Joules power/energy-psys/                                                    
   295.415801782               4.41 Joules power/energy-pkg/                                                     
   295.415801782               1.07 Joules power/energy-cores/                                                   
   295.415801782               0.68 Joules power/energy-psys/                                                    
   296.417164811               4.66 Joules power/energy-pkg/                                                     
   296.417164811               1.15 Joules power/energy-cores/                                                   
   296.417164811               0.68 Joules power/energy-psys/                                                    
   297.418602927               4.38 Joules power/energy-pkg/                                                     
   297.418602927               1.08 Joules power/energy-cores/                                                   
   297.418602927               0.68 Joules power/energy-psys/                                                    
   298.420046020               4.48 Joules power/energy-pkg/                                                     
   298.420046020               1.09 Joules power/energy-cores/                                                   
   298.420046020               0.68 Joules power/energy-psys/                                                    
   299.421436891               4.47 Joules power/energy-pkg/                                                     
   299.421436891               1.13 Joules power/energy-cores/                                                   
   299.421436891               0.68 Joules power/energy-psys/                                                    
   300.423010402               4.51 Joules power/energy-pkg/                                                     
   300.423010402               1.11 Joules power/energy-cores/                                                   
   300.423010402               0.68 Joules power/energy-psys/                                                    
   301.424480362               4.51 Joules power/energy-pkg/                                                     
   301.424480362               1.11 Joules power/energy-cores/                                                   
   301.424480362               0.68 Joules power/energy-psys/                                                    
   302.425762819               4.40 Joules power/energy-pkg/                                                     
   302.425762819               1.04 Joules power/energy-cores/                                                   
   302.425762819               0.68 Joules power/energy-psys/                                                    
   303.427077290               4.46 Joules power/energy-pkg/                                                     
   303.427077290               1.07 Joules power/energy-cores/                                                   
   303.427077290               0.68 Joules power/energy-psys/                                                    
   304.428462178               4.46 Joules power/energy-pkg/                                                     
   304.428462178               1.08 Joules power/energy-cores/                                                   
   304.428462178               0.68 Joules power/energy-psys/                                                    
   305.429795780               4.38 Joules power/energy-pkg/                                                     
   305.429795780               1.05 Joules power/energy-cores/                                                   
   305.429795780               0.68 Joules power/energy-psys/                                                    
   306.431202249               4.53 Joules power/energy-pkg/                                                     
   306.431202249               1.10 Joules power/energy-cores/                                                   
   306.431202249               0.68 Joules power/energy-psys/                                                    
   307.432688521               4.86 Joules power/energy-pkg/                                                     
   307.432688521               1.11 Joules power/energy-cores/                                                   
   307.432688521               0.68 Joules power/energy-psys/                                                    
   308.433952326               4.64 Joules power/energy-pkg/                                                     
   308.433952326               1.13 Joules power/energy-cores/                                                   
   308.433952326               0.68 Joules power/energy-psys/                                                    
   309.435192375               4.49 Joules power/energy-pkg/                                                     
   309.435192375               1.08 Joules power/energy-cores/                                                   
   309.435192375               0.68 Joules power/energy-psys/                                                    
   310.436556679               4.42 Joules power/energy-pkg/                                                     
   310.436556679               1.03 Joules power/energy-cores/                                                   
   310.436556679               0.68 Joules power/energy-psys/                                                    
   311.438081900               4.40 Joules power/energy-pkg/                                                     
   311.438081900               1.04 Joules power/energy-cores/                                                   
   311.438081900               0.68 Joules power/energy-psys/                                                    
   312.439601698               4.54 Joules power/energy-pkg/                                                     
   312.439601698               1.09 Joules power/energy-cores/                                                   
   312.439601698               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   313.441125562               4.47 Joules power/energy-pkg/                                                     
   313.441125562               1.06 Joules power/energy-cores/                                                   
   313.441125562               0.68 Joules power/energy-psys/                                                    
   314.442639090               4.44 Joules power/energy-pkg/                                                     
   314.442639090               1.05 Joules power/energy-cores/                                                   
   314.442639090               0.68 Joules power/energy-psys/                                                    
   315.443942236               4.53 Joules power/energy-pkg/                                                     
   315.443942236               1.09 Joules power/energy-cores/                                                   
   315.443942236               0.68 Joules power/energy-psys/                                                    
   316.449097821               4.62 Joules power/energy-pkg/                                                     
   316.449097821               1.19 Joules power/energy-cores/                                                   
   316.449097821               0.68 Joules power/energy-psys/                                                    
   317.451006445               4.50 Joules power/energy-pkg/                                                     
   317.451006445               1.16 Joules power/energy-cores/                                                   
   317.451006445               0.68 Joules power/energy-psys/                                                    
   318.452462429               4.59 Joules power/energy-pkg/                                                     
   318.452462429               1.09 Joules power/energy-cores/                                                   
   318.452462429               0.68 Joules power/energy-psys/                                                    
   319.453792351               4.38 Joules power/energy-pkg/                                                     
   319.453792351               1.10 Joules power/energy-cores/                                                   
   319.453792351               0.68 Joules power/energy-psys/                                                    
   320.456004933               4.56 Joules power/energy-pkg/                                                     
   320.456004933               1.14 Joules power/energy-cores/                                                   
   320.456004933               0.68 Joules power/energy-psys/                                                    
   321.458043806               4.39 Joules power/energy-pkg/                                                     
   321.458043806               1.07 Joules power/energy-cores/                                                   
   321.458043806               0.68 Joules power/energy-psys/                                                    
   322.459472339               4.48 Joules power/energy-pkg/                                                     
   322.459472339               1.11 Joules power/energy-cores/                                                   
   322.459472339               0.68 Joules power/energy-psys/                                                    
   323.460826872               4.47 Joules power/energy-pkg/                                                     
   323.460826872               1.06 Joules power/energy-cores/                                                   
   323.460826872               0.68 Joules power/energy-psys/                                                    
   324.462201574               4.53 Joules power/energy-pkg/                                                     
   324.462201574               1.13 Joules power/energy-cores/                                                   
   324.462201574               0.68 Joules power/energy-psys/                                                    
   325.463629277               4.45 Joules power/energy-pkg/                                                     
   325.463629277               1.06 Joules power/energy-cores/                                                   
   325.463629277               0.68 Joules power/energy-psys/                                                    
   326.464984615               4.58 Joules power/energy-pkg/                                                     
   326.464984615               1.11 Joules power/energy-cores/                                                   
   326.464984615               0.68 Joules power/energy-psys/                                                    
   327.466396645               4.30 Joules power/energy-pkg/                                                     
   327.466396645               1.00 Joules power/energy-cores/                                                   
   327.466396645               0.68 Joules power/energy-psys/                                                    
   328.467899419               4.57 Joules power/energy-pkg/                                                     
   328.467899419               1.14 Joules power/energy-cores/                                                   
   328.467899419               0.68 Joules power/energy-psys/                                                    
   329.469499629               4.52 Joules power/energy-pkg/                                                     
   329.469499629               1.12 Joules power/energy-cores/                                                   
   329.469499629               0.68 Joules power/energy-psys/                                                    
   330.471098694               4.78 Joules power/energy-pkg/                                                     
   330.471098694               1.15 Joules power/energy-cores/                                                   
   330.471098694               0.68 Joules power/energy-psys/                                                    
   331.472644642               4.84 Joules power/energy-pkg/                                                     
   331.472644642               1.15 Joules power/energy-cores/                                                   
   331.472644642               0.68 Joules power/energy-psys/                                                    
   332.473830402               4.61 Joules power/energy-pkg/                                                     
   332.473830402               1.16 Joules power/energy-cores/                                                   
   332.473830402               0.68 Joules power/energy-psys/                                                    
   333.475159314               4.58 Joules power/energy-pkg/                                                     
   333.475159314               1.09 Joules power/energy-cores/                                                   
   333.475159314               0.68 Joules power/energy-psys/                                                    
   334.476615574               4.51 Joules power/energy-pkg/                                                     
   334.476615574               1.15 Joules power/energy-cores/                                                   
   334.476615574               0.68 Joules power/energy-psys/                                                    
   335.478198324               4.44 Joules power/energy-pkg/                                                     
   335.478198324               1.12 Joules power/energy-cores/                                                   
   335.478198324               0.68 Joules power/energy-psys/                                                    
   336.479795913               4.50 Joules power/energy-pkg/                                                     
   336.479795913               1.12 Joules power/energy-cores/                                                   
   336.479795913               0.68 Joules power/energy-psys/                                                    
   337.481321589               4.44 Joules power/energy-pkg/                                                     
   337.481321589               1.08 Joules power/energy-cores/                                                   
