timestamp,name,cpu_perc,mem_usage,net_io,block_io,pids
1788355459.091501932,panther2_controller,29.58%,124.9MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1788355459.091501932,panther3_controller,25.38%,126.1MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1788355461.103827734,panther_controller,28.03%,128MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1788355461.103827734,panther2_controller,27.73%,124.6MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1788355461.103827734,panther3_controller,25.64%,126.3MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1788355463.117553241,panther_controller,29.08%,127.5MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1788355463.117553241,panther2_controller,28.91%,125.2MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1788355463.117553241,panther3_controller,26.74%,126.9MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1788355465.132788898,panther_controller,33.12%,127.9MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1788355465.132788898,panther2_controller,32.22%,125.8MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1788355465.132788898,panther3_controller,27.32%,126.8MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1788355467.145792386,panther_controller,35.05%,127.6MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1788355467.145792386,panther2_controller,34.81%,125.8MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1788355467.145792386,panther3_controller,28.55%,126.5MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1788355469.159904699,panther_controller,28.41%,127.3MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1788355469.159904699,panther2_controller,29.43%,124.9MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1788355469.159904699,panther3_controller,24.98%,126.5MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1788355471.173433631,panther_controller,33.30%,127.5MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1788355471.173433631,panther2_controller,35.66%,125.2MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1788355471.173433631,panther3_controller,30.08%,126.5MiB / 31.05GiB,0B / 0B,0B / 1MB,55
1788355473.186209952,panther_controller,36.73%,127.5MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1788355473.186209952,panther2_controller,41.46%,125.1MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1788355473.186209952,panther3_controller,30.49%,126.5MiB / 31.05GiB,0B / 0B,0B / 1MB,55
