wall_time,elapsed_s,panther/cmd_vel_nav_hz,panther/cmd_vel_nav_jitter_ms,panther/amcl_pose_hz,panther/amcl_pose_jitter_ms,panther/plan_hz,panther/plan_jitter_ms,panther/local_costmap_hz,panther/local_costmap_jitter_ms,panther/velodyne_filtered_hz,panther/velodyne_filtered_jitter_ms,panther/path_length_m,panther2/cmd_vel_nav_hz,panther2/cmd_vel_nav_jitter_ms,panther2/amcl_pose_hz,panther2/amcl_pose_jitter_ms,panther2/plan_hz,panther2/plan_jitter_ms,panther2/local_costmap_hz,panther2/local_costmap_jitter_ms,panther2/velodyne_filtered_hz,panther2/velodyne_filtered_jitter_ms,panther2/path_length_m
1787412965.018,223.2,10.1,8.25,0.5,0.00,1.0,0.00,1.0,0.00,5.4,18.82,0.191,10.0,4.39,1.8,39.35,1.0,0.00,1.0,0.00,5.4,28.35,12.776
1787412966.926,225.1,10.0,5.15,4.2,85.27,1.0,0.00,1.0,0.00,5.2,27.72,0.100,10.0,11.63,1.7,19.69,1.0,0.00,1.0,0.00,5.2,35.16,11.968
1787412968.962,227.1,10.0,7.54,2.7,92.66,1.0,0.00,0.5,0.00,4.9,23.22,0.050,10.0,9.72,1.6,20.70,1.0,0.00,0.5,0.00,4.9,39.70,11.190
1787412970.820,229.0,10.3,25.55,2.3,66.67,1.1,0.00,1.0,0.00,5.5,16.59,27.618,10.0,2.71,1.6,57.75,1.0,0.00,1.0,0.00,5.4,16.54,10.433
1787412972.734,230.9,10.0,9.30,2.6,27.42,0.9,0.00,0.8,0.00,5.2,24.42,27.528,10.0,7.08,1.7,15.28,1.0,0.00,1.0,0.00,5.3,24.98,9.866
1787412974.720,232.9,10.1,19.43,1.7,13.33,0.9,0.00,0.8,0.00,5.0,14.88,26.892,10.0,10.54,1.7,6.60,1.0,0.00,0.8,0.00,4.9,15.93,9.215
1787412976.682,234.9,9.9,21.44,1.9,25.20,0.5,0.00,1.0,0.00,5.1,45.10,26.512,10.0,7.52,1.6,41.69,1.0,0.00,0.8,0.00,5.1,44.52,8.865
1787412978.651,236.8,9.9,22.90,1.5,106.65,0.9,0.00,0.5,0.00,5.1,19.53,25.774,10.0,7.12,1.8,20.39,1.0,0.00,0.5,0.00,5.1,32.70,8.215
1787412980.767,238.9,10.1,15.13,1.6,29.61,0.9,0.00,0.8,0.00,4.8,12.55,25.223,10.0,5.07,1.6,33.57,1.0,0.00,0.5,0.00,4.8,13.88,7.615
1787412982.715,240.9,10.1,21.15,1.8,36.10,0.9,0.00,1.0,0.00,5.2,22.76,24.710,10.0,12.19,1.8,33.88,1.0,0.00,1.0,0.00,5.2,22.93,6.815
1787412984.738,242.9,10.0,14.84,1.7,48.52,0.9,0.00,1.0,0.00,5.1,24.39,24.020,10.0,9.36,1.7,43.86,1.0,0.00,1.0,0.00,5.1,26.91,6.162
1787412986.736,244.9,10.1,16.60,1.7,13.69,1.0,0.00,1.0,0.00,5.0,17.84,23.454,10.0,3.41,1.6,27.76,1.0,0.00,0.8,0.00,4.9,17.40,5.649
1787412988.638,246.8,10.0,18.35,1.7,29.29,1.0,0.00,1.0,0.00,5.3,16.12,22.752,10.0,8.42,1.8,28.19,1.0,0.00,1.0,0.00,5.2,15.91,5.006
1787412990.707,248.9,10.1,23.53,1.7,43.62,1.0,0.00,0.5,0.00,4.9,15.03,22.052,10.0,11.42,1.7,38.83,1.0,0.00,1.0,0.00,4.9,16.51,4.376
1787412992.729,250.9,10.0,16.12,1.6,79.22,0.9,0.00,0.8,0.00,4.9,38.43,21.544,10.0,5.69,1.6,75.96,1.0,0.00,0.5,0.00,4.9,36.62,3.718
1787412994.608,252.8,10.1,14.98,1.7,48.11,1.0,0.00,1.0,0.00,5.3,40.08,21.270,10.0,4.51,1.7,44.56,1.0,0.00,1.0,0.00,5.4,38.95,2.910
1787412996.674,254.8,9.9,25.69,1.6,7.15,1.0,0.00,0.8,0.00,4.8,30.00,20.637,10.0,13.60,1.6,3.00,1.0,0.00,0.8,0.00,4.8,37.58,2.055
1787412998.724,256.9,10.1,22.30,1.6,21.77,1.0,0.00,0.5,0.00,4.8,25.87,19.955,10.0,12.12,1.6,21.38,1.0,0.00,0.8,0.00,4.8,28.79,1.228
1787413000.696,258.9,10.1,24.49,1.7,20.93,1.0,0.00,0.8,0.00,5.1,14.08,19.137,10.0,7.94,1.7,22.18,1.0,0.00,1.0,0.00,5.1,14.56,0.454
1787413002.763,260.9,10.0,14.65,1.6,12.66,1.0,0.00,0.8,0.00,4.8,24.50,18.952,9.9,6.78,0.5,0.00,1.0,0.00,1.0,0.00,4.8,27.77,0.071
1787413004.837,263.0,9.9,16.98,1.6,63.34,1.0,0.00,0.8,0.00,4.7,28.06,17.717,10.0,3.53,3.7,104.78,1.0,0.00,0.5,0.00,4.8,37.53,0.000
1787413006.802,265.0,10.0,8.64,1.7,7.64,1.0,0.00,1.0,0.00,5.1,11.44,17.126,10.0,8.17,3.2,95.06,1.0,0.00,1.0,0.00,5.1,14.57,0.050
1787413008.872,267.0,9.9,30.51,1.2,0.00,1.0,0.00,0.8,0.00,4.8,13.67,16.669,10.6,22.31,1.6,147.62,1.1,0.00,0.8,0.00,4.8,14.23,15.314
1787413010.938,269.1,10.1,23.16,1.4,90.93,1.0,0.00,0.5,0.00,5.0,20.72,16.150,10.0,9.80,2.5,34.01,1.0,0.00,0.9,0.00,4.9,30.36,14.990
1787413012.893,271.1,9.9,21.66,1.3,14.90,1.0,0.00,1.0,0.00,5.1,18.13,15.595,10.0,13.23,1.7,3.80,1.0,0.00,1.0,0.00,5.1,17.99,14.266
1787413014.986,273.2,10.1,25.44,1.6,15.25,1.0,0.00,0.9,0.00,4.9,15.32,15.029,10.0,12.62,1.7,14.62,1.0,0.00,0.5,0.00,5.0,8.33,13.447
1787413016.986,275.2,10.0,8.43,1.8,102.83,1.0,0.00,0.5,0.00,4.9,23.52,14.369,10.0,4.92,1.4,112.92,1.0,0.00,0.8,0.00,4.9,24.47,12.782
1787413018.946,277.1,10.0,9.33,1.9,73.31,1.0,0.00,0.8,0.00,5.1,14.89,13.502,10.0,10.01,1.3,16.79,1.0,0.00,1.0,0.00,5.1,16.29,12.036
1787413020.999,279.2,10.1,12.12,1.7,15.28,1.0,0.00,1.0,0.00,4.9,22.45,12.776,10.0,3.88,1.7,1.84,1.0,0.00,1.0,0.00,5.1,15.01,11.326
1787413023.009,281.2,10.0,5.22,1.7,46.44,1.0,0.00,0.8,0.00,5.0,26.58,11.938,10.0,9.94,1.6,32.15,1.0,0.00,0.5,0.00,5.0,22.68,10.478
1787413025.019,283.2,9.9,8.50,1.7,13.49,1.0,0.00,1.0,0.00,5.0,21.78,11.058,10.0,7.18,1.7,39.51,0.5,0.00,1.0,0.00,5.0,23.69,10.103
1787413027.070,285.2,10.0,20.86,1.4,110.61,1.0,0.00,0.8,0.00,4.9,24.21,10.237,10.0,5.68,1.6,37.03,0.5,0.00,0.8,0.00,4.9,27.99,9.308
1787413029.121,287.3,10.0,18.91,2.1,115.67,1.0,0.00,0.5,0.00,4.8,13.93,9.849,10.0,6.53,1.6,17.46,0.5,0.00,0.8,0.00,4.8,13.17,8.571
1787413031.273,289.4,10.0,8.88,1.5,33.13,1.0,0.00,0.5,0.00,4.6,24.22,9.315,10.0,4.75,1.2,0.00,1.0,0.00,0.8,0.00,4.6,30.02,7.659
1787413033.295,291.5,10.1,9.04,1.7,4.40,1.0,0.00,0.8,0.00,5.1,14.58,8.763,10.0,8.18,1.3,7.48,1.0,0.00,1.0,0.00,5.2,16.06,7.122
1787413035.324,293.5,10.0,6.89,1.6,28.95,1.0,0.00,0.8,0.00,5.0,25.19,8.193,10.0,6.90,1.2,0.00,1.0,0.00,0.5,0.00,4.9,22.11,6.645
1787413037.506,295.7,10.0,3.31,1.6,2.67,1.0,0.00,0.8,0.00,4.6,37.58,7.563,10.0,4.00,1.4,100.36,1.0,0.00,0.8,0.00,4.6,33.06,6.187
1787413039.520,297.7,10.0,8.47,1.7,5.37,1.0,0.00,0.5,0.00,5.0,21.68,6.849,10.0,8.92,2.2,91.81,1.0,0.00,1.0,0.00,5.0,22.24,5.663
1787413041.548,299.7,10.0,10.95,1.6,30.94,1.0,0.00,0.8,0.00,4.9,24.20,6.091,10.0,4.32,1.6,37.28,1.0,0.00,0.8,0.00,4.9,18.19,4.998
1787413043.804,302.0,10.0,12.52,1.5,73.95,1.0,0.00,0.8,0.00,4.4,31.85,5.463,10.0,4.92,1.5,65.96,1.0,0.00,0.8,0.00,4.4,29.24,4.364
1787413045.741,303.9,10.0,3.94,1.7,3.35,1.0,0.00,0.8,0.00,5.2,21.44,4.785,10.0,5.02,1.7,15.63,1.0,0.00,1.0,0.00,5.2,16.40,3.955
1787413047.873,306.0,10.0,10.26,1.6,0.00,1.0,0.00,0.5,0.00,4.7,23.42,4.234,10.0,3.25,1.2,8.79,0.5,0.00,0.5,0.00,4.7,23.99,3.364
1787413049.968,308.1,10.0,8.23,1.1,0.00,1.0,0.00,0.8,0.00,4.7,22.65,3.687,10.0,11.28,1.5,8.20,1.0,0.00,0.8,0.00,4.7,31.11,2.694
1787413052.013,310.2,10.0,3.66,1.4,119.27,1.0,0.00,0.8,0.00,4.9,25.89,2.980,10.0,11.10,1.6,36.88,1.0,0.00,0.8,0.00,4.9,22.48,1.778
1787413054.141,312.3,10.0,4.30,1.6,37.81,1.0,0.00,0.8,0.00,4.6,29.99,2.196,10.0,10.93,1.6,23.81,1.0,0.00,0.8,0.00,4.6,24.75,1.047
1787413056.276,314.5,10.0,7.53,1.5,65.36,1.0,0.00,0.5,0.00,4.7,24.24,1.370,10.0,10.02,1.1,0.00,1.0,0.00,0.5,0.00,4.6,23.06,0.454
1787413058.262,316.4,10.0,14.11,1.7,4.97,1.0,0.00,1.0,0.00,5.1,6.43,0.574,10.0,6.45,1.3,0.00,1.0,0.00,1.0,0.00,5.1,12.36,0.221
1787413060.474,318.6,10.0,14.58,0.5,0.00,1.0,0.00,0.5,0.00,4.6,22.00,0.141,10.0,8.61,1.8,104.14,1.0,0.00,0.8,0.00,4.6,16.65,0.171
1787413062.615,320.8,10.0,14.81,3.3,115.29,1.0,0.00,0.8,0.00,4.6,25.72,0.050,10.0,8.72,2.3,36.75,1.0,0.00,0.8,0.00,4.6,22.61,0.191
1787413064.706,322.9,10.0,7.19,3.4,113.75,1.0,0.00,0.8,0.00,4.8,19.70,0.000,10.0,3.98,1.4,155.50,1.0,0.00,0.8,0.00,4.8,20.00,0.150
1787413066.943,325.1,11.6,34.41,1.9,118.56,1.0,0.00,0.5,0.00,4.7,17.96,0.071,10.0,6.23,2.2,26.01,1.0,0.00,0.5,0.00,4.6,21.23,0.071
1787413069.081,327.3,10.0,7.57,1.9,139.33,0.5,0.00,0.5,0.00,4.6,28.85,15.280,10.5,22.20,2.0,130.59,1.0,0.00,0.5,0.00,4.6,37.81,24.252
1787413071.233,329.4,10.0,4.91,1.5,31.78,1.0,0.00,0.8,0.00,4.5,23.38,14.350,10.0,6.30,1.7,139.56,1.0,0.00,0.8,0.00,4.5,30.46,23.655
1787413073.457,331.6,10.0,3.12,1.5,19.64,1.0,0.00,0.8,0.00,4.6,22.51,13.656,10.0,10.73,1.3,82.90,1.0,0.00,0.8,0.00,4.6,28.95,22.919
1787413075.563,333.7,10.0,4.03,1.6,36.76,1.0,0.00,0.8,0.00,4.9,19.28,12.923,10.1,11.83,1.2,0.00,1.0,0.00,0.8,0.00,5.0,22.63,22.212
1787413077.802,336.0,10.0,7.04,1.4,0.23,1.0,0.00,0.8,0.00,4.4,35.73,12.266,10.1,7.12,1.5,10.74,1.0,0.00,0.5,0.00,4.4,33.91,21.526
1787413080.036,338.2,10.0,3.56,1.5,0.00,1.0,0.00,0.5,0.00,4.5,22.86,11.609,10.0,7.68,1.2,0.00,1.0,0.00,0.5,0.00,4.6,20.40,20.818
1787413082.191,340.4,10.0,4.53,1.5,0.00,1.0,0.00,0.5,0.00,4.8,16.11,11.513,10.0,5.68,1.5,0.00,0.5,0.00,0.8,0.00,4.7,16.86,20.366
1787413084.433,342.6,10.0,3.62,1.5,39.15,1.0,0.00,0.7,0.00,4.4,33.49,11.010,10.0,5.22,1.5,41.21,1.0,0.00,0.8,0.00,4.4,29.40,19.628
1787413086.464,344.6,10.0,6.97,1.7,30.21,1.0,0.00,0.8,0.00,4.9,22.75,10.548,10.0,6.79,1.7,25.67,1.0,0.00,0.8,0.00,4.9,20.60,18.947
1787413088.681,346.9,10.0,11.41,1.5,16.72,1.0,0.00,0.5,0.00,4.6,15.30,10.977,10.0,2.63,1.5,17.65,1.0,0.00,0.8,0.00,4.5,12.82,18.261
1787413090.959,349.1,10.0,4.56,2.6,71.21,1.0,0.00,0.5,0.00,4.5,25.66,10.693,10.0,4.36,1.8,107.22,1.0,0.00,0.5,0.00,4.5,30.72,17.909
1787413093.093,351.3,10.0,7.79,2.9,125.18,1.0,0.00,0.8,0.00,4.6,19.86,9.465,10.0,4.25,1.1,12.26,1.0,0.00,0.8,0.00,4.6,20.61,17.490
1787413095.355,353.5,10.0,8.95,1.5,0.00,1.0,0.00,0.8,0.00,4.3,31.05,9.214,9.9,8.51,2.2,29.60,1.0,0.00,0.8,0.00,4.3,32.75,17.011
1787413097.623,355.8,10.0,10.00,1.3,132.03,1.0,0.00,0.8,0.00,4.5,22.29,8.780,10.1,12.87,1.3,133.19,1.0,0.00,0.8,0.00,4.5,24.82,16.612
1787413099.804,358.0,10.0,8.40,1.5,15.73,0.9,0.00,0.5,0.00,4.5,15.82,8.234,10.0,11.62,1.5,12.50,0.5,0.00,0.8,0.00,4.5,18.90,16.061
1787413102.060,360.2,10.0,4.35,1.5,27.00,1.0,0.00,0.5,0.00,4.5,30.59,7.600,10.0,4.30,1.4,25.60,1.0,0.00,0.8,0.00,4.5,26.66,15.167
1787413104.241,362.4,10.0,5.13,2.3,27.94,1.0,0.00,0.8,0.00,4.6,33.19,6.980,10.0,5.79,1.5,4.58,1.0,0.00,0.5,0.00,4.6,38.29,14.577
1787413106.453,364.6,10.0,3.37,1.1,0.00,1.0,0.00,0.8,0.00,4.6,17.59,6.215,10.0,12.37,1.3,108.11,1.0,0.00,0.5,0.00,4.5,21.84,14.145
1787413108.648,366.8,10.0,1.64,1.5,37.80,1.0,0.00,0.8,0.00,4.5,29.78,5.542,10.0,13.51,1.5,24.37,1.0,0.00,0.8,0.00,4.5,20.64,13.586
1787413110.895,369.1,10.0,4.11,1.5,2.08,1.0,0.00,0.8,0.00,4.5,17.29,4.938,10.0,14.00,1.5,9.00,1.0,0.00,0.8,0.00,4.6,22.72,13.074
1787413113.169,371.3,10.0,4.91,1.1,0.00,1.0,0.00,0.5,0.00,4.3,27.43,4.354,10.0,5.20,1.5,2.38,1.0,0.00,0.8,0.00,4.3,22.17,12.486
1787413115.363,373.5,10.0,2.67,1.6,26.91,1.0,0.00,0.5,0.00,4.7,21.60,3.749,10.0,7.40,1.6,53.17,1.0,0.00,0.8,0.00,4.8,30.28,11.586
1787413117.639,375.8,10.1,4.85,1.5,0.00,1.0,0.00,0.5,0.00,4.5,12.68,3.209,10.0,11.78,1.5,5.95,1.0,0.00,0.5,0.00,4.6,28.77,11.036
1787413119.927,378.1,10.0,2.82,1.4,44.75,1.0,0.00,0.9,0.00,4.3,34.17,2.157,10.0,4.30,1.5,16.86,1.0,0.00,0.5,0.00,4.3,32.14,10.336
1787413122.124,380.3,10.0,3.85,1.5,47.63,1.0,0.00,0.8,0.00,4.6,26.43,1.354,10.0,3.32,1.5,24.90,1.0,0.00,0.5,0.00,4.6,24.91,9.633
1787413124.422,382.6,10.0,6.74,1.5,29.96,1.0,0.00,0.8,0.00,4.5,22.41,0.686,10.0,3.56,1.5,29.90,0.9,0.00,0.8,0.00,4.4,19.02,8.945
1787413126.643,384.8,10.0,10.62,0.7,0.00,1.0,0.00,0.8,0.00,4.4,35.11,0.291,10.0,6.56,1.4,9.26,0.5,0.00,0.8,0.00,4.4,31.69,8.392
1787413128.952,387.1,10.0,9.85,0.7,0.00,0.5,0.00,0.8,0.00,4.3,25.91,0.200,10.0,3.84,1.4,33.93,1.0,0.00,0.8,0.00,4.3,23.11,7.445
1787413131.125,389.3,10.0,7.81,1.5,4.28,1.0,0.00,0.5,0.00,4.6,12.50,0.141,10.0,3.66,1.6,16.10,1.0,0.00,0.8,0.00,4.6,16.76,6.755
1787413133.350,391.5,10.0,2.89,2.3,28.64,1.0,0.00,0.5,0.00,4.5,15.58,0.171,10.0,3.54,1.5,35.21,1.0,0.00,0.5,0.00,4.5,14.82,6.108
1787413135.714,393.9,10.0,7.10,1.5,10.37,1.0,0.00,0.5,0.00,4.5,28.90,0.121,10.0,18.83,1.5,11.44,1.0,0.00,0.5,0.00,4.4,26.72,5.561
1787413137.997,396.2,10.0,12.74,1.4,3.14,1.0,0.00,0.8,0.00,4.3,23.48,0.121,10.0,7.74,1.4,7.02,0.5,0.00,0.8,0.00,4.3,16.31,4.915
1787413140.548,398.7,10.5,21.78,1.2,88.49,1.7,452.51,0.7,0.00,3.6,34.71,24.398,9.9,4.59,1.2,61.54,1.0,0.00,0.5,0.00,3.8,52.56,4.111
1787413142.869,401.0,10.0,6.52,1.4,33.04,1.0,0.00,0.8,0.00,4.3,40.59,23.938,10.1,6.66,1.4,45.69,1.0,0.00,0.7,0.00,4.4,36.61,3.561
1787413145.144,403.3,10.0,2.61,1.5,8.47,1.0,0.00,0.8,0.00,4.5,16.02,23.181,10.0,5.70,2.2,7.81,1.0,0.00,0.8,0.00,4.4,16.14,2.853
1787413147.581,405.8,10.0,2.91,1.5,0.00,1.0,0.00,0.5,0.00,4.0,38.75,22.566,10.0,5.47,1.4,74.01,1.0,0.00,0.5,0.00,4.0,31.39,1.900
1787413149.952,408.1,10.1,6.71,1.4,12.18,1.0,0.00,0.5,0.00,4.3,26.21,21.626,10.0,6.96,1.4,0.00,1.0,0.00,0.5,0.00,4.2,27.04,1.137
1787413152.391,410.6,10.0,5.83,1.1,159.63,1.0,0.00,0.5,0.00,4.0,29.61,21.031,10.0,8.26,1.4,0.00,1.0,0.00,0.5,0.00,4.0,21.39,0.262
1787413154.729,412.9,10.0,7.21,1.1,0.00,1.0,0.00,0.7,0.00,4.2,18.68,20.506,10.0,11.89,0.5,0.00,1.0,0.00,0.7,0.00,4.2,19.53,0.050
1787413157.071,415.2,10.0,5.55,1.4,0.00,0.5,0.00,0.7,0.00,4.1,26.85,20.032,10.0,10.77,3.4,128.28,1.0,0.00,0.7,0.00,4.1,26.13,0.050
1787413159.579,417.8,10.0,2.42,1.6,85.12,1.0,0.00,0.5,0.00,3.9,26.29,19.177,10.1,12.43,2.0,72.77,1.0,0.00,0.5,0.00,3.9,37.44,0.071
1787413161.871,420.0,10.0,2.98,1.5,0.00,1.0,0.00,0.5,0.00,4.4,27.73,18.582,10.2,27.38,1.1,198.66,1.0,0.00,0.5,0.00,4.3,31.20,23.760
1787413164.270,422.4,10.0,5.21,1.4,34.41,1.0,0.00,0.5,0.00,4.3,31.33,17.990,10.0,6.70,2.2,62.68,1.0,0.00,0.5,0.00,4.4,35.10,23.575
1787413166.573,424.7,10.0,10.32,1.4,23.38,1.0,0.00,0.7,0.00,4.4,22.43,17.040,10.0,7.16,1.4,36.43,1.0,0.00,0.9,0.00,4.4,23.70,23.036
1787413168.972,427.1,10.0,4.47,1.5,0.00,1.0,0.00,0.7,0.00,4.1,31.03,16.394,10.0,5.99,1.7,83.55,1.0,0.00,0.7,0.00,4.1,30.91,22.044
1787413171.442,429.6,10.0,2.86,1.3,20.61,1.0,0.00,0.7,0.00,4.0,13.72,15.844,10.1,4.67,1.3,16.22,1.0,0.00,0.5,0.00,4.0,17.29,21.500
1787413173.787,432.0,10.0,5.07,1.4,87.30,1.0,0.00,0.5,0.00,4.3,41.90,14.974,10.0,7.23,1.4,83.03,0.9,0.00,0.5,0.00,4.1,53.16,20.836
1787413176.188,434.4,10.0,6.54,1.4,0.00,1.0,0.00,0.5,0.00,4.1,20.20,14.286,10.0,6.52,1.4,0.00,1.0,0.00,0.5,0.00,4.1,18.30,20.136
1787413178.458,436.6,10.0,3.10,1.5,15.40,1.0,0.00,0.8,0.00,4.4,18.73,13.736,10.0,3.97,1.5,19.01,1.0,0.00,0.8,0.00,4.6,17.20,19.184
1787413181.041,439.2,10.0,3.74,1.4,0.00,1.0,0.00,0.7,0.00,3.7,32.99,12.836,10.0,3.52,1.4,0.00,1.0,0.00,0.7,0.00,3.7,29.63,18.654
1787413183.379,441.6,10.0,2.21,1.4,0.00,1.0,0.00,0.8,0.00,4.3,24.11,12.282,10.0,5.50,1.4,0.00,1.0,0.00,0.8,0.00,4.3,28.95,18.174
1787413185.731,443.9,10.0,3.39,1.3,55.07,1.0,0.00,0.5,0.00,4.1,30.37,11.686,10.0,7.16,1.3,48.09,1.0,0.00,0.5,0.00,4.1,26.92,17.442
1787413188.139,446.3,10.0,5.40,1.4,0.51,0.5,0.00,0.5,0.00,4.1,22.96,11.086,10.0,7.33,1.4,2.76,1.0,0.00,0.5,0.00,4.1,14.19,16.897
1787413190.446,448.6,10.0,6.36,1.5,25.52,1.0,0.00,0.8,0.00,4.4,15.84,10.182,10.0,5.32,1.5,9.61,1.0,0.00,0.8,0.00,4.4,18.02,16.279
1787413192.986,451.2,10.0,5.29,1.3,6.25,1.0,0.00,0.7,0.00,4.0,24.03,9.595,10.0,7.00,1.3,11.47,1.0,0.00,0.5,0.00,4.0,25.05,15.419
1787413195.347,453.5,10.0,9.33,1.4,23.65,0.5,0.00,0.7,0.00,4.2,28.15,8.945,10.0,4.85,1.3,0.00,1.0,0.00,0.7,0.00,4.2,34.87,14.797
1787413197.784,456.0,9.9,10.92,1.3,0.00,1.0,0.00,0.7,0.00,4.2,23.65,8.042,10.0,4.71,1.4,17.06,1.0,0.00,0.7,0.00,4.2,25.26,14.251
1787413200.214,458.4,9.9,7.56,1.3,0.04,1.0,0.00,0.5,0.00,4.0,26.67,7.495,9.9,9.49,1.4,33.43,1.0,0.00,0.5,0.00,4.0,32.66,13.486
1787413202.623,460.8,9.9,4.89,1.4,5.26,1.0,0.00,0.5,0.00,4.1,20.46,6.632,10.0,6.89,1.4,0.00,1.0,0.00,0.5,0.00,4.1,18.10,12.944
1787413205.128,463.3,10.0,3.25,1.3,0.00,1.0,0.00,0.7,0.00,4.0,27.64,5.978,10.0,3.31,1.4,45.71,1.0,0.00,0.5,0.00,4.0,27.96,12.447
1787413207.524,465.7,10.0,4.16,1.4,34.72,1.0,0.00,0.8,0.00,4.2,14.79,5.410,9.9,4.53,1.4,20.10,1.0,0.00,0.8,0.00,4.2,19.24,11.499
1787413209.892,468.1,10.0,4.18,1.5,72.21,1.0,0.00,0.8,0.00,4.4,27.25,4.560,10.0,4.64,1.6,165.09,1.0,0.00,0.7,0.00,4.4,28.50,10.846
1787413212.368,470.5,10.0,3.58,1.4,0.00,1.0,0.00,0.8,0.00,4.2,27.96,3.961,10.0,3.67,1.4,0.00,0.5,0.00,0.5,0.00,4.2,25.37,10.228
1787413214.813,473.0,10.0,5.41,1.4,13.26,0.5,0.00,0.7,0.00,4.0,15.97,3.373,10.0,4.72,1.4,2.92,1.0,0.00,0.5,0.00,4.0,12.79,9.309
1787413217.384,475.6,10.0,4.11,1.9,14.01,1.0,0.00,0.5,0.00,3.9,21.82,2.339,10.0,3.56,1.3,37.53,1.0,0.00,0.7,0.00,3.9,24.15,8.765
1787413219.734,477.9,10.0,4.46,1.4,5.54,1.0,0.00,0.5,0.00,4.0,37.07,1.683,10.0,3.87,1.3,0.00,1.0,0.00,0.7,0.00,4.0,25.70,7.973
1787413222.182,480.4,10.0,8.93,1.4,0.00,1.0,0.00,0.5,0.00,4.0,25.32,0.666,10.0,3.58,1.3,3.17,1.0,0.00,0.8,0.00,4.0,28.72,7.467
1787413224.522,482.7,10.0,9.93,1.1,0.00,1.0,0.00,0.8,0.00,4.3,11.91,0.191,10.0,2.94,1.7,122.10,1.0,0.00,0.5,0.00,4.3,13.50,6.896
1787413226.995,485.2,10.0,11.44,2.0,20.70,1.0,0.00,0.7,0.00,4.1,25.82,0.050,10.0,10.09,1.4,21.45,1.0,0.00,0.5,0.00,4.1,19.12,5.963
1787413229.443,487.6,10.0,3.62,3.0,90.67,1.0,0.00,0.8,0.00,4.2,27.29,0.071,10.0,4.43,1.4,52.75,1.0,0.00,0.7,0.00,4.2,27.70,5.370
1787413231.900,490.1,10.4,24.36,1.2,0.00,1.5,338.03,0.5,0.00,4.0,38.44,23.756,10.0,4.07,1.2,0.00,1.0,0.00,0.7,0.00,4.0,41.12,4.505
1787413234.434,492.6,10.0,12.44,2.0,25.19,0.9,0.00,0.5,0.00,4.1,20.07,23.773,10.0,3.43,1.3,38.20,1.0,0.00,0.7,0.00,4.1,21.99,3.935
1787413236.814,495.0,10.0,6.15,1.7,92.02,0.5,0.00,0.5,0.00,4.1,36.32,23.488,10.0,2.34,1.7,115.23,1.0,0.00,0.8,0.00,4.1,38.47,3.378
1787413239.292,497.5,10.0,11.31,1.5,0.00,1.0,0.00,0.7,0.00,4.1,26.22,22.568,10.0,3.03,2.1,44.80,1.0,0.00,0.5,0.00,4.1,30.39,2.358
1787413241.684,499.9,10.0,3.86,1.8,125.19,1.0,0.00,0.8,0.00,4.3,21.94,21.981,10.0,3.26,1.4,9.77,1.0,0.00,0.5,0.00,4.3,24.66,1.626
1787413244.177,502.4,10.0,4.24,1.3,0.00,1.0,0.00,0.7,0.00,4.0,22.53,21.270,10.0,4.17,1.3,0.00,1.0,0.00,0.5,0.00,4.0,25.33,0.956
