timestamp,name,cpu_perc,mem_usage,net_io,block_io,pids
1787507060.043104595,panther2_controller,36.89%,104.3MiB / 31.05GiB,0B / 0B,0B / 975kB,56
1787507062.052513319,panther_controller,34.38%,104.2MiB / 31.05GiB,0B / 0B,0B / 971kB,55
1787507062.052513319,panther2_controller,32.95%,104.1MiB / 31.05GiB,0B / 0B,0B / 975kB,56
1787507064.062637875,panther_controller,35.13%,104.3MiB / 31.05GiB,0B / 0B,0B / 971kB,55
1787507064.062637875,panther2_controller,33.38%,104.3MiB / 31.05GiB,0B / 0B,0B / 975kB,56
1787507066.073134822,panther_controller,35.09%,104.4MiB / 31.05GiB,0B / 0B,0B / 971kB,55
1787507066.073134822,panther2_controller,33.75%,104.2MiB / 31.05GiB,0B / 0B,0B / 975kB,56
1787507068.082800281,panther_controller,35.36%,104.4MiB / 31.05GiB,0B / 0B,0B / 971kB,55
1787507068.082800281,panther2_controller,33.86%,104.5MiB / 31.05GiB,0B / 0B,0B / 975kB,56
1787507070.092307829,panther_controller,34.37%,104.3MiB / 31.05GiB,0B / 0B,0B / 971kB,55
1787507070.092307829,panther2_controller,33.33%,104.5MiB / 31.05GiB,0B / 0B,0B / 975kB,56
1787507072.101681271,panther_controller,37.49%,104.5MiB / 31.05GiB,0B / 0B,0B / 971kB,55
1787507072.101681271,panther2_controller,34.61%,104.4MiB / 31.05GiB,0B / 0B,0B / 975kB,56
1787507074.111537799,panther_controller,34.63%,104.4MiB / 31.05GiB,0B / 0B,0B / 971kB,55
1787507074.111537799,panther2_controller,33.22%,104.4MiB / 31.05GiB,0B / 0B,0B / 975kB,56
1787507076.120670126,panther_controller,34.60%,104.4MiB / 31.05GiB,0B / 0B,0B / 975kB,55
1787507076.120670126,panther2_controller,33.44%,104.2MiB / 31.05GiB,0B / 0B,0B / 983kB,56
1787507078.130612094,panther_controller,34.34%,104.4MiB / 31.05GiB,0B / 0B,0B / 975kB,55
1787507078.130612094,panther2_controller,34.29%,104.5MiB / 31.05GiB,0B / 0B,0B / 983kB,56
1787507080.140265766,panther_controller,34.32%,104.5MiB / 31.05GiB,0B / 0B,0B / 975kB,55
1787507080.140265766,panther2_controller,33.81%,104.4MiB / 31.05GiB,0B / 0B,0B / 983kB,56
1787507082.149958057,panther_controller,35.10%,104.3MiB / 31.05GiB,0B / 0B,0B / 975kB,55
1787507082.149958057,panther2_controller,34.29%,104.4MiB / 31.05GiB,0B / 0B,0B / 983kB,56
1787507084.158708319,panther_controller,33.36%,104.2MiB / 31.05GiB,0B / 0B,0B / 975kB,55
1787507084.158708319,panther2_controller,33.85%,104.3MiB / 31.05GiB,0B / 0B,0B / 983kB,56
1787507086.168450081,panther_controller,32.82%,104.4MiB / 31.05GiB,0B / 0B,0B / 975kB,55
1787507086.168450081,panther2_controller,35.10%,104.4MiB / 31.05GiB,0B / 0B,0B / 983kB,56
1787507088.178145023,panther_controller,33.44%,104.2MiB / 31.05GiB,0B / 0B,0B / 975kB,55
1787507088.178145023,panther2_controller,35.24%,104.4MiB / 31.05GiB,0B / 0B,0B / 983kB,56
1787507090.187685770,panther_controller,33.30%,104.4MiB / 31.05GiB,0B / 0B,0B / 975kB,55
1787507090.187685770,panther2_controller,34.90%,104.4MiB / 31.05GiB,0B / 0B,0B / 983kB,56
1787507092.198215096,panther_controller,31.73%,104.4MiB / 31.05GiB,0B / 0B,0B / 975kB,55
1787507092.198215096,panther2_controller,32.85%,104.3MiB / 31.05GiB,0B / 0B,0B / 983kB,56
1787507094.207315594,panther_controller,34.02%,104.7MiB / 31.05GiB,0B / 0B,0B / 975kB,55
1787507094.207315594,panther2_controller,35.26%,104.5MiB / 31.05GiB,0B / 0B,0B / 983kB,56
1787507096.217473916,panther_controller,33.92%,104.8MiB / 31.05GiB,0B / 0B,0B / 975kB,55
1787507096.217473916,panther2_controller,34.75%,104.6MiB / 31.05GiB,0B / 0B,0B / 983kB,56
1787507098.227885253,panther_controller,36.83%,104.6MiB / 31.05GiB,0B / 0B,0B / 975kB,55
