# started on Wed Sep  2 11:56:28 2026

#           time             counts   unit events
   168.233525740               2.00 Joules power/energy-cores/                                                   
   168.233525740               0.68 Joules power/energy-psys/                                                    
   169.234844448               7.44 Joules power/energy-pkg/                                                     
   169.234844448               2.64 Joules power/energy-cores/                                                   
   169.234844448               0.68 Joules power/energy-psys/                                                    
   170.236123172               6.29 Joules power/energy-pkg/                                                     
   170.236123172               2.05 Joules power/energy-cores/                                                   
   170.236123172               0.68 Joules power/energy-psys/                                                    
   171.237429481               5.72 Joules power/energy-pkg/                                                     
   171.237429481               1.86 Joules power/energy-cores/                                                   
   171.237429481               0.68 Joules power/energy-psys/                                                    
   172.238766316               5.77 Joules power/energy-pkg/                                                     
   172.238766316               1.90 Joules power/energy-cores/                                                   
   172.238766316               0.68 Joules power/energy-psys/                                                    
   173.240064696               5.96 Joules power/energy-pkg/                                                     
   173.240064696               1.99 Joules power/energy-cores/                                                   
   173.240064696               0.68 Joules power/energy-psys/                                                    
   174.241407419               6.66 Joules power/energy-pkg/                                                     
   174.241407419               2.12 Joules power/energy-cores/                                                   
   174.241407419               0.68 Joules power/energy-psys/                                                    
   175.242775303               6.75 Joules power/energy-pkg/                                                     
   175.242775303               2.12 Joules power/energy-cores/                                                   
   175.242775303               0.68 Joules power/energy-psys/                                                    
   176.244058945               5.92 Joules power/energy-pkg/                                                     
   176.244058945               1.94 Joules power/energy-cores/                                                   
   176.244058945               0.68 Joules power/energy-psys/                                                    
   177.245282815               5.98 Joules power/energy-pkg/                                                     
   177.245282815               1.95 Joules power/energy-cores/                                                   
   177.245282815               0.68 Joules power/energy-psys/                                                    
   178.246533213               5.62 Joules power/energy-pkg/                                                     
   178.246533213               1.85 Joules power/energy-cores/                                                   
   178.246533213               0.68 Joules power/energy-psys/                                                    
   179.247895551               5.94 Joules power/energy-pkg/                                                     
   179.247895551               1.96 Joules power/energy-cores/                                                   
   179.247895551               0.68 Joules power/energy-psys/                                                    
   180.249301863               6.30 Joules power/energy-pkg/                                                     
   180.249301863               2.14 Joules power/energy-cores/                                                   
   180.249301863               0.68 Joules power/energy-psys/                                                    
   181.250083750               6.12 Joules power/energy-pkg/                                                     
   181.250083750               2.08 Joules power/energy-cores/                                                   
   181.250083750               0.67 Joules power/energy-psys/                                                    
   182.251464427               5.76 Joules power/energy-pkg/                                                     
   182.251464427               1.97 Joules power/energy-cores/                                                   
   182.251464427               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   183.252130044               6.26 Joules power/energy-pkg/                                                     
   183.252130044               2.12 Joules power/energy-cores/                                                   
   183.252130044               0.68 Joules power/energy-psys/                                                    
   184.253451608               6.21 Joules power/energy-pkg/                                                     
   184.253451608               2.06 Joules power/energy-cores/                                                   
   184.253451608               0.68 Joules power/energy-psys/                                                    
   185.254727198               6.09 Joules power/energy-pkg/                                                     
   185.254727198               2.06 Joules power/energy-cores/                                                   
   185.254727198               0.68 Joules power/energy-psys/                                                    
   186.256123441               5.92 Joules power/energy-pkg/                                                     
   186.256123441               1.99 Joules power/energy-cores/                                                   
   186.256123441               0.68 Joules power/energy-psys/                                                    
   187.257594873               6.37 Joules power/energy-pkg/                                                     
   187.257594873               2.17 Joules power/energy-cores/                                                   
   187.257594873               0.68 Joules power/energy-psys/                                                    
   188.258969166               6.01 Joules power/energy-pkg/                                                     
   188.258969166               1.99 Joules power/energy-cores/                                                   
   188.258969166               0.68 Joules power/energy-psys/                                                    
   189.260436517               5.98 Joules power/energy-pkg/                                                     
   189.260436517               1.99 Joules power/energy-cores/                                                   
   189.260436517               0.68 Joules power/energy-psys/                                                    
   190.261963769               7.05 Joules power/energy-pkg/                                                     
   190.261963769               2.47 Joules power/energy-cores/                                                   
   190.261963769               0.68 Joules power/energy-psys/                                                    
   191.263064599               6.68 Joules power/energy-pkg/                                                     
   191.263064599               2.25 Joules power/energy-cores/                                                   
   191.263064599               0.68 Joules power/energy-psys/                                                    
   192.264456153               5.97 Joules power/energy-pkg/                                                     
   192.264456153               1.93 Joules power/energy-cores/                                                   
   192.264456153               0.67 Joules power/energy-psys/                                                    
   193.265926645               6.28 Joules power/energy-pkg/                                                     
   193.265926645               2.14 Joules power/energy-cores/                                                   
   193.265926645               0.68 Joules power/energy-psys/                                                    
   194.267506478               6.11 Joules power/energy-pkg/                                                     
   194.267506478               1.93 Joules power/energy-cores/                                                   
   194.267506478               0.68 Joules power/energy-psys/                                                    
   195.268114451               6.07 Joules power/energy-pkg/                                                     
   195.268114451               1.89 Joules power/energy-cores/                                                   
   195.268114451               0.68 Joules power/energy-psys/                                                    
   196.269510419               5.64 Joules power/energy-pkg/                                                     
   196.269510419               1.79 Joules power/energy-cores/                                                   
   196.269510419               0.68 Joules power/energy-psys/                                                    
   197.270129303               5.92 Joules power/energy-pkg/                                                     
   197.270129303               2.01 Joules power/energy-cores/                                                   
   197.270129303               0.68 Joules power/energy-psys/                                                    
   198.271489356               5.78 Joules power/energy-pkg/                                                     
   198.271489356               1.90 Joules power/energy-cores/                                                   
   198.271489356               0.68 Joules power/energy-psys/                                                    
   199.272819863               6.13 Joules power/energy-pkg/                                                     
   199.272819863               1.97 Joules power/energy-cores/                                                   
   199.272819863               0.68 Joules power/energy-psys/                                                    
   200.274156133               5.63 Joules power/energy-pkg/                                                     
   200.274156133               1.85 Joules power/energy-cores/                                                   
   200.274156133               0.68 Joules power/energy-psys/                                                    
   201.275531326               5.74 Joules power/energy-pkg/                                                     
   201.275531326               1.89 Joules power/energy-cores/                                                   
   201.275531326               0.68 Joules power/energy-psys/                                                    
   202.276055658               5.76 Joules power/energy-pkg/                                                     
   202.276055658               1.91 Joules power/energy-cores/                                                   
   202.276055658               0.68 Joules power/energy-psys/                                                    
   203.277481319               5.55 Joules power/energy-pkg/                                                     
   203.277481319               1.79 Joules power/energy-cores/                                                   
   203.277481319               0.68 Joules power/energy-psys/                                                    
   204.278866437               5.84 Joules power/energy-pkg/                                                     
   204.278866437               1.96 Joules power/energy-cores/                                                   
   204.278866437               0.68 Joules power/energy-psys/                                                    
   205.280287214               5.71 Joules power/energy-pkg/                                                     
   205.280287214               1.89 Joules power/energy-cores/                                                   
   205.280287214               0.68 Joules power/energy-psys/                                                    
   206.281731126               5.58 Joules power/energy-pkg/                                                     
   206.281731126               1.80 Joules power/energy-cores/                                                   
   206.281731126               0.68 Joules power/energy-psys/                                                    
   207.283120021               5.60 Joules power/energy-pkg/                                                     
   207.283120021               1.79 Joules power/energy-cores/                                                   
   207.283120021               0.68 Joules power/energy-psys/                                                    
   208.284498874               5.57 Joules power/energy-pkg/                                                     
   208.284498874               1.84 Joules power/energy-cores/                                                   
   208.284498874               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   209.285164090               5.62 Joules power/energy-pkg/                                                     
   209.285164090               1.84 Joules power/energy-cores/                                                   
   209.285164090               0.68 Joules power/energy-psys/                                                    
   210.286763335               5.51 Joules power/energy-pkg/                                                     
   210.286763335               1.79 Joules power/energy-cores/                                                   
   210.286763335               0.68 Joules power/energy-psys/                                                    
   211.288227149               5.54 Joules power/energy-pkg/                                                     
   211.288227149               1.77 Joules power/energy-cores/                                                   
   211.288227149               0.68 Joules power/energy-psys/                                                    
   212.289078471               5.78 Joules power/energy-pkg/                                                     
   212.289078471               1.78 Joules power/energy-cores/                                                   
   212.289078471               0.68 Joules power/energy-psys/                                                    
   213.290377740               5.85 Joules power/energy-pkg/                                                     
   213.290377740               1.97 Joules power/energy-cores/                                                   
   213.290377740               0.68 Joules power/energy-psys/                                                    
   214.291959271               5.58 Joules power/energy-pkg/                                                     
   214.291959271               1.77 Joules power/energy-cores/                                                   
   214.291959271               0.68 Joules power/energy-psys/                                                    
   215.293371123               5.79 Joules power/energy-pkg/                                                     
   215.293371123               1.95 Joules power/energy-cores/                                                   
   215.293371123               0.68 Joules power/energy-psys/                                                    
   216.294813329               5.21 Joules power/energy-pkg/                                                     
   216.294813329               1.62 Joules power/energy-cores/                                                   
   216.294813329               0.68 Joules power/energy-psys/                                                    
   217.296386830               5.66 Joules power/energy-pkg/                                                     
   217.296386830               1.85 Joules power/energy-cores/                                                   
   217.296386830               0.68 Joules power/energy-psys/                                                    
   218.297826091               5.42 Joules power/energy-pkg/                                                     
   218.297826091               1.70 Joules power/energy-cores/                                                   
   218.297826091               0.68 Joules power/energy-psys/                                                    
   219.299234093               5.87 Joules power/energy-pkg/                                                     
   219.299234093               1.95 Joules power/energy-cores/                                                   
   219.299234093               0.68 Joules power/energy-psys/                                                    
   220.300683512               5.79 Joules power/energy-pkg/                                                     
   220.300683512               1.94 Joules power/energy-cores/                                                   
   220.300683512               0.68 Joules power/energy-psys/                                                    
   221.302106879               6.19 Joules power/energy-pkg/                                                     
   221.302106879               2.15 Joules power/energy-cores/                                                   
   221.302106879               0.68 Joules power/energy-psys/                                                    
   222.303665684               5.64 Joules power/energy-pkg/                                                     
   222.303665684               1.85 Joules power/energy-cores/                                                   
   222.303665684               0.68 Joules power/energy-psys/                                                    
   223.305070540               5.90 Joules power/energy-pkg/                                                     
   223.305070540               1.75 Joules power/energy-cores/                                                   
   223.305070540               0.68 Joules power/energy-psys/                                                    
   224.306429851               5.59 Joules power/energy-pkg/                                                     
   224.306429851               1.88 Joules power/energy-cores/                                                   
   224.306429851               0.68 Joules power/energy-psys/                                                    
   225.307656779               5.83 Joules power/energy-pkg/                                                     
   225.307656779               1.97 Joules power/energy-cores/                                                   
   225.307656779               0.68 Joules power/energy-psys/                                                    
   226.312310431               5.76 Joules power/energy-pkg/                                                     
   226.312310431               2.01 Joules power/energy-cores/                                                   
   226.312310431               0.68 Joules power/energy-psys/                                                    
   227.313634611               5.54 Joules power/energy-pkg/                                                     
   227.313634611               1.75 Joules power/energy-cores/                                                   
   227.313634611               0.68 Joules power/energy-psys/                                                    
   228.314849765               5.79 Joules power/energy-pkg/                                                     
   228.314849765               1.91 Joules power/energy-cores/                                                   
   228.314849765               0.68 Joules power/energy-psys/                                                    
   229.316101562               5.80 Joules power/energy-pkg/                                                     
   229.316101562               1.96 Joules power/energy-cores/                                                   
   229.316101562               0.68 Joules power/energy-psys/                                                    
   230.318142173               5.52 Joules power/energy-pkg/                                                     
   230.318142173               1.83 Joules power/energy-cores/                                                   
   230.318142173               0.68 Joules power/energy-psys/                                                    
   231.319494885               5.87 Joules power/energy-pkg/                                                     
   231.319494885               2.00 Joules power/energy-cores/                                                   
   231.319494885               0.68 Joules power/energy-psys/                                                    
   232.320924638               5.75 Joules power/energy-pkg/                                                     
   232.320924638               1.87 Joules power/energy-cores/                                                   
   232.320924638               0.68 Joules power/energy-psys/                                                    
   233.322044908               5.88 Joules power/energy-pkg/                                                     
   233.322044908               2.03 Joules power/energy-cores/                                                   
   233.322044908               0.68 Joules power/energy-psys/                                                    
   234.323463302               5.45 Joules power/energy-pkg/                                                     
   234.323463302               1.78 Joules power/energy-cores/                                                   
   234.323463302               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   235.324872971               6.02 Joules power/energy-pkg/                                                     
   235.324872971               2.07 Joules power/energy-cores/                                                   
   235.324872971               0.68 Joules power/energy-psys/                                                    
   236.326086113               5.79 Joules power/energy-pkg/                                                     
   236.326086113               2.05 Joules power/energy-cores/                                                   
   236.326086113               0.68 Joules power/energy-psys/                                                    
   237.327432317               5.93 Joules power/energy-pkg/                                                     
   237.327432317               2.09 Joules power/energy-cores/                                                   
   237.327432317               0.68 Joules power/energy-psys/                                                    
   238.328936534               5.70 Joules power/energy-pkg/                                                     
   238.328936534               1.94 Joules power/energy-cores/                                                   
   238.328936534               0.68 Joules power/energy-psys/                                                    
   239.330072284               5.82 Joules power/energy-pkg/                                                     
   239.330072284               1.99 Joules power/energy-cores/                                                   
   239.330072284               0.68 Joules power/energy-psys/                                                    
   240.331410776               7.06 Joules power/energy-pkg/                                                     
   240.331410776               2.74 Joules power/energy-cores/                                                   
   240.331410776               0.68 Joules power/energy-psys/                                                    
   241.332518097               6.62 Joules power/energy-pkg/                                                     
   241.332518097               2.43 Joules power/energy-cores/                                                   
   241.332518097               0.68 Joules power/energy-psys/                                                    
   242.333849547               6.16 Joules power/energy-pkg/                                                     
   242.333849547               2.21 Joules power/energy-cores/                                                   
   242.333849547               0.68 Joules power/energy-psys/                                                    
   243.335313308               5.67 Joules power/energy-pkg/                                                     
   243.335313308               1.86 Joules power/energy-cores/                                                   
   243.335313308               0.68 Joules power/energy-psys/                                                    
   244.336618639               5.64 Joules power/energy-pkg/                                                     
   244.336618639               1.89 Joules power/energy-cores/                                                   
   244.336618639               0.68 Joules power/energy-psys/                                                    
   245.338038734               5.58 Joules power/energy-pkg/                                                     
   245.338038734               1.85 Joules power/energy-cores/                                                   
   245.338038734               0.68 Joules power/energy-psys/                                                    
   246.339414617               5.94 Joules power/energy-pkg/                                                     
   246.339414617               1.98 Joules power/energy-cores/                                                   
   246.339414617               0.68 Joules power/energy-psys/                                                    
   247.340871953               5.94 Joules power/energy-pkg/                                                     
   247.340871953               1.96 Joules power/energy-cores/                                                   
   247.340871953               0.68 Joules power/energy-psys/                                                    
   248.342236433               5.62 Joules power/energy-pkg/                                                     
   248.342236433               1.86 Joules power/energy-cores/                                                   
   248.342236433               0.68 Joules power/energy-psys/                                                    
   249.343543445               5.85 Joules power/energy-pkg/                                                     
   249.343543445               1.94 Joules power/energy-cores/                                                   
   249.343543445               0.68 Joules power/energy-psys/                                                    
   250.345044199               5.56 Joules power/energy-pkg/                                                     
   250.345044199               1.80 Joules power/energy-cores/                                                   
   250.345044199               0.68 Joules power/energy-psys/                                                    
   251.346503870               5.71 Joules power/energy-pkg/                                                     
   251.346503870               1.86 Joules power/energy-cores/                                                   
   251.346503870               0.68 Joules power/energy-psys/                                                    
   252.347862483               6.00 Joules power/energy-pkg/                                                     
   252.347862483               2.12 Joules power/energy-cores/                                                   
   252.347862483               0.68 Joules power/energy-psys/                                                    
   253.349139304               6.05 Joules power/energy-pkg/                                                     
   253.349139304               2.03 Joules power/energy-cores/                                                   
   253.349139304               0.68 Joules power/energy-psys/                                                    
   254.350433180               5.51 Joules power/energy-pkg/                                                     
   254.350433180               1.82 Joules power/energy-cores/                                                   
   254.350433180               0.68 Joules power/energy-psys/                                                    
   255.351783647               5.61 Joules power/energy-pkg/                                                     
   255.351783647               1.85 Joules power/energy-cores/                                                   
   255.351783647               0.68 Joules power/energy-psys/                                                    
   256.353133683               5.55 Joules power/energy-pkg/                                                     
   256.353133683               1.80 Joules power/energy-cores/                                                   
   256.353133683               0.68 Joules power/energy-psys/                                                    
   257.354069268               5.65 Joules power/energy-pkg/                                                     
   257.354069268               1.87 Joules power/energy-cores/                                                   
   257.354069268               0.68 Joules power/energy-psys/                                                    
   258.355353296               5.81 Joules power/energy-pkg/                                                     
   258.355353296               1.96 Joules power/energy-cores/                                                   
   258.355353296               0.68 Joules power/energy-psys/                                                    
   259.356826370               5.77 Joules power/energy-pkg/                                                     
   259.356826370               1.94 Joules power/energy-cores/                                                   
   259.356826370               0.68 Joules power/energy-psys/                                                    
   260.358197004               5.51 Joules power/energy-pkg/                                                     
   260.358197004               1.81 Joules power/energy-cores/                                                   
   260.358197004               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   261.359655169               5.69 Joules power/energy-pkg/                                                     
   261.359655169               1.91 Joules power/energy-cores/                                                   
   261.359655169               0.68 Joules power/energy-psys/                                                    
   262.361093829               5.53 Joules power/energy-pkg/                                                     
   262.361093829               1.84 Joules power/energy-cores/                                                   
   262.361093829               0.68 Joules power/energy-psys/                                                    
   263.362486315               6.03 Joules power/energy-pkg/                                                     
   263.362486315               2.09 Joules power/energy-cores/                                                   
   263.362486315               0.68 Joules power/energy-psys/                                                    
   264.363847247               5.71 Joules power/energy-pkg/                                                     
   264.363847247               1.89 Joules power/energy-cores/                                                   
   264.363847247               0.68 Joules power/energy-psys/                                                    
   265.365164070               5.67 Joules power/energy-pkg/                                                     
   265.365164070               1.93 Joules power/energy-cores/                                                   
   265.365164070               0.68 Joules power/energy-psys/                                                    
   266.366644369               5.25 Joules power/energy-pkg/                                                     
   266.366644369               1.66 Joules power/energy-cores/                                                   
   266.366644369               0.68 Joules power/energy-psys/                                                    
   267.368156756               5.66 Joules power/energy-pkg/                                                     
   267.368156756               1.87 Joules power/energy-cores/                                                   
   267.368156756               0.67 Joules power/energy-psys/                                                    
   268.369219784               5.60 Joules power/energy-pkg/                                                     
   268.369219784               1.85 Joules power/energy-cores/                                                   
   268.369219784               0.68 Joules power/energy-psys/                                                    
   269.370610118               5.98 Joules power/energy-pkg/                                                     
   269.370610118               2.09 Joules power/energy-cores/                                                   
   269.370610118               0.68 Joules power/energy-psys/                                                    
   270.371981566               6.09 Joules power/energy-pkg/                                                     
   270.371981566               1.98 Joules power/energy-cores/                                                   
   270.371981566               0.68 Joules power/energy-psys/                                                    
   271.373286796               5.53 Joules power/energy-pkg/                                                     
   271.373286796               1.79 Joules power/energy-cores/                                                   
   271.373286796               0.68 Joules power/energy-psys/                                                    
   272.374684427               5.52 Joules power/energy-pkg/                                                     
   272.374684427               1.73 Joules power/energy-cores/                                                   
   272.374684427               0.68 Joules power/energy-psys/                                                    
   273.376207812               5.79 Joules power/energy-pkg/                                                     
   273.376207812               1.96 Joules power/energy-cores/                                                   
   273.376207812               0.68 Joules power/energy-psys/                                                    
   274.377756430               5.82 Joules power/energy-pkg/                                                     
   274.377756430               1.97 Joules power/energy-cores/                                                   
   274.377756430               0.68 Joules power/energy-psys/                                                    
   275.379175739               5.81 Joules power/energy-pkg/                                                     
   275.379175739               1.97 Joules power/energy-cores/                                                   
   275.379175739               0.68 Joules power/energy-psys/                                                    
   276.380635334               5.56 Joules power/energy-pkg/                                                     
   276.380635334               1.81 Joules power/energy-cores/                                                   
   276.380635334               0.68 Joules power/energy-psys/                                                    
   277.381901007               5.53 Joules power/energy-pkg/                                                     
   277.381901007               1.77 Joules power/energy-cores/                                                   
   277.381901007               0.68 Joules power/energy-psys/                                                    
   278.383315268               5.66 Joules power/energy-pkg/                                                     
   278.383315268               1.81 Joules power/energy-cores/                                                   
   278.383315268               0.68 Joules power/energy-psys/                                                    
   279.384105617               5.92 Joules power/energy-pkg/                                                     
   279.384105617               2.02 Joules power/energy-cores/                                                   
   279.384105617               0.68 Joules power/energy-psys/                                                    
   280.385417628               5.78 Joules power/energy-pkg/                                                     
   280.385417628               1.90 Joules power/energy-cores/                                                   
   280.385417628               0.68 Joules power/energy-psys/                                                    
   281.386041620               5.60 Joules power/energy-pkg/                                                     
   281.386041620               1.83 Joules power/energy-cores/                                                   
   281.386041620               0.68 Joules power/energy-psys/                                                    
   282.387437315               5.53 Joules power/energy-pkg/                                                     
   282.387437315               1.73 Joules power/energy-cores/                                                   
   282.387437315               0.68 Joules power/energy-psys/                                                    
   283.390914866               5.36 Joules power/energy-pkg/                                                     
   283.390914866               1.67 Joules power/energy-cores/                                                   
   283.390914866               0.68 Joules power/energy-psys/                                                    
   284.392297087               5.77 Joules power/energy-pkg/                                                     
   284.392297087               1.94 Joules power/energy-cores/                                                   
   284.392297087               0.68 Joules power/energy-psys/                                                    
   285.393074462               6.09 Joules power/energy-pkg/                                                     
   285.393074462               2.17 Joules power/energy-cores/                                                   
   285.393074462               0.68 Joules power/energy-psys/                                                    
   286.394574100               5.89 Joules power/energy-pkg/                                                     
   286.394574100               1.97 Joules power/energy-cores/                                                   
   286.394574100               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   287.395095942               5.50 Joules power/energy-pkg/                                                     
   287.395095942               1.78 Joules power/energy-cores/                                                   
   287.395095942               0.68 Joules power/energy-psys/                                                    
   288.397204131               5.28 Joules power/energy-pkg/                                                     
   288.397204131               1.65 Joules power/energy-cores/                                                   
   288.397204131               0.68 Joules power/energy-psys/                                                    
   289.398043525               5.53 Joules power/energy-pkg/                                                     
   289.398043525               1.76 Joules power/energy-cores/                                                   
   289.398043525               0.68 Joules power/energy-psys/                                                    
   290.399043122               5.77 Joules power/energy-pkg/                                                     
   290.399043122               1.96 Joules power/energy-cores/                                                   
   290.399043122               0.68 Joules power/energy-psys/                                                    
   291.400047765               5.79 Joules power/energy-pkg/                                                     
   291.400047765               1.94 Joules power/energy-cores/                                                   
   291.400047765               0.68 Joules power/energy-psys/                                                    
   292.401044885               5.52 Joules power/energy-pkg/                                                     
   292.401044885               1.78 Joules power/energy-cores/                                                   
   292.401044885               0.68 Joules power/energy-psys/                                                    
   293.402421727               5.91 Joules power/energy-pkg/                                                     
   293.402421727               1.86 Joules power/energy-cores/                                                   
   293.402421727               0.68 Joules power/energy-psys/                                                    
   294.403128555               5.75 Joules power/energy-pkg/                                                     
   294.403128555               1.82 Joules power/energy-cores/                                                   
   294.403128555               0.68 Joules power/energy-psys/                                                    
   295.404435213               5.66 Joules power/energy-pkg/                                                     
   295.404435213               1.84 Joules power/energy-cores/                                                   
   295.404435213               0.68 Joules power/energy-psys/                                                    
   296.405810501               6.00 Joules power/energy-pkg/                                                     
   296.405810501               2.10 Joules power/energy-cores/                                                   
   296.405810501               0.68 Joules power/energy-psys/                                                    
   297.407100360               5.57 Joules power/energy-pkg/                                                     
   297.407100360               1.85 Joules power/energy-cores/                                                   
   297.407100360               0.68 Joules power/energy-psys/                                                    
   298.408617228               5.70 Joules power/energy-pkg/                                                     
   298.408617228               1.88 Joules power/energy-cores/                                                   
   298.408617228               0.68 Joules power/energy-psys/                                                    
   299.410002820               5.36 Joules power/energy-pkg/                                                     
   299.410002820               1.69 Joules power/energy-cores/                                                   
   299.410002820               0.68 Joules power/energy-psys/                                                    
   300.411346004               5.99 Joules power/energy-pkg/                                                     
   300.411346004               2.01 Joules power/energy-cores/                                                   
   300.411346004               0.68 Joules power/energy-psys/                                                    
   301.412629752               5.80 Joules power/energy-pkg/                                                     
   301.412629752               1.95 Joules power/energy-cores/                                                   
   301.412629752               0.68 Joules power/energy-psys/                                                    
   302.413988784               5.99 Joules power/energy-pkg/                                                     
   302.413988784               2.09 Joules power/energy-cores/                                                   
   302.413988784               0.68 Joules power/energy-psys/                                                    
   303.415442468               5.61 Joules power/energy-pkg/                                                     
   303.415442468               1.83 Joules power/energy-cores/                                                   
   303.415442468               0.68 Joules power/energy-psys/                                                    
   304.416831149               5.55 Joules power/energy-pkg/                                                     
   304.416831149               1.80 Joules power/energy-cores/                                                   
   304.416831149               0.68 Joules power/energy-psys/                                                    
   305.418080567               5.73 Joules power/energy-pkg/                                                     
   305.418080567               1.92 Joules power/energy-cores/                                                   
   305.418080567               0.68 Joules power/energy-psys/                                                    
   306.419390740               5.65 Joules power/energy-pkg/                                                     
   306.419390740               1.90 Joules power/energy-cores/                                                   
   306.419390740               0.68 Joules power/energy-psys/                                                    
   307.420709312               5.77 Joules power/energy-pkg/                                                     
   307.420709312               1.99 Joules power/energy-cores/                                                   
   307.420709312               0.68 Joules power/energy-psys/                                                    
   308.422047165               5.74 Joules power/energy-pkg/                                                     
   308.422047165               1.94 Joules power/energy-cores/                                                   
   308.422047165               0.68 Joules power/energy-psys/                                                    
   309.423076060               5.75 Joules power/energy-pkg/                                                     
   309.423076060               2.00 Joules power/energy-cores/                                                   
   309.423076060               0.68 Joules power/energy-psys/                                                    
   310.424059846               5.40 Joules power/energy-pkg/                                                     
   310.424059846               1.72 Joules power/energy-cores/                                                   
   310.424059846               0.68 Joules power/energy-psys/                                                    
   311.425374757               5.68 Joules power/energy-pkg/                                                     
   311.425374757               1.94 Joules power/energy-cores/                                                   
   311.425374757               0.68 Joules power/energy-psys/                                                    
   312.428274990               5.82 Joules power/energy-pkg/                                                     
   312.428274990               2.00 Joules power/energy-cores/                                                   
   312.428274990               0.68 Joules power/energy-psys/                                                    
#           time             counts   unit events
   313.430239965               6.00 Joules power/energy-pkg/                                                     
   313.430239965               2.09 Joules power/energy-cores/                                                   
   313.430239965               0.68 Joules power/energy-psys/                                                    
   314.432265486               5.74 Joules power/energy-pkg/                                                     
   314.432265486               1.88 Joules power/energy-cores/                                                   
   314.432265486               0.68 Joules power/energy-psys/                                                    
   315.434324901               5.65 Joules power/energy-pkg/                                                     
   315.434324901               1.81 Joules power/energy-cores/                                                   
   315.434324901               0.68 Joules power/energy-psys/                                                    
   316.435582516               5.85 Joules power/energy-pkg/                                                     
   316.435582516               1.96 Joules power/energy-cores/                                                   
   316.435582516               0.68 Joules power/energy-psys/                                                    
   317.436905906               6.05 Joules power/energy-pkg/                                                     
   317.436905906               1.97 Joules power/energy-cores/                                                   
   317.436905906               0.68 Joules power/energy-psys/                                                    
   318.438261109               5.91 Joules power/energy-pkg/                                                     
   318.438261109               1.99 Joules power/energy-cores/                                                   
   318.438261109               0.68 Joules power/energy-psys/                                                    
   319.439734761               5.55 Joules power/energy-pkg/                                                     
   319.439734761               1.80 Joules power/energy-cores/                                                   
   319.439734761               0.68 Joules power/energy-psys/                                                    
   320.441136555               5.76 Joules power/energy-pkg/                                                     
   320.441136555               1.95 Joules power/energy-cores/                                                   
   320.441136555               0.68 Joules power/energy-psys/                                                    
   321.442383746               5.79 Joules power/energy-pkg/                                                     
   321.442383746               1.95 Joules power/energy-cores/                                                   
   321.442383746               0.68 Joules power/energy-psys/                                                    
   322.443877780               5.54 Joules power/energy-pkg/                                                     
   322.443877780               1.80 Joules power/energy-cores/                                                   
   322.443877780               0.68 Joules power/energy-psys/                                                    
   323.445386324               5.76 Joules power/energy-pkg/                                                     
   323.445386324               1.97 Joules power/energy-cores/                                                   
   323.445386324               0.68 Joules power/energy-psys/                                                    
   324.446748395               6.04 Joules power/energy-pkg/                                                     
   324.446748395               2.07 Joules power/energy-cores/                                                   
   324.446748395               0.68 Joules power/energy-psys/                                                    
   325.448084885               5.82 Joules power/energy-pkg/                                                     
   325.448084885               1.95 Joules power/energy-cores/                                                   
   325.448084885               0.68 Joules power/energy-psys/                                                    
   326.449437939               5.67 Joules power/energy-pkg/                                                     
   326.449437939               1.86 Joules power/energy-cores/                                                   
   326.449437939               0.68 Joules power/energy-psys/                                                    
   327.451777958               5.92 Joules power/energy-pkg/                                                     
   327.451777958               2.00 Joules power/energy-cores/                                                   
   327.451777958               0.68 Joules power/energy-psys/                                                    
   328.453097690               5.82 Joules power/energy-pkg/                                                     
   328.453097690               1.92 Joules power/energy-cores/                                                   
   328.453097690               0.68 Joules power/energy-psys/                                                    
   329.454511820               5.65 Joules power/energy-pkg/                                                     
   329.454511820               1.87 Joules power/energy-cores/                                                   
   329.454511820               0.68 Joules power/energy-psys/                                                    
   330.455828956               5.83 Joules power/energy-pkg/                                                     
   330.455828956               1.95 Joules power/energy-cores/                                                   
   330.455828956               0.68 Joules power/energy-psys/                                                    
   331.457294506               5.47 Joules power/energy-pkg/                                                     
   331.457294506               1.78 Joules power/energy-cores/                                                   
   331.457294506               0.68 Joules power/energy-psys/                                                    
   332.458660109               5.80 Joules power/energy-pkg/                                                     
   332.458660109               2.01 Joules power/energy-cores/                                                   
   332.458660109               0.68 Joules power/energy-psys/                                                    
   333.460042224               5.82 Joules power/energy-pkg/                                                     
   333.460042224               1.93 Joules power/energy-cores/                                                   
   333.460042224               0.68 Joules power/energy-psys/                                                    
   334.461476981               5.74 Joules power/energy-pkg/                                                     
   334.461476981               1.93 Joules power/energy-cores/                                                   
   334.461476981               0.68 Joules power/energy-psys/                                                    
   335.462840425               6.51 Joules power/energy-pkg/                                                     
   335.462840425               2.38 Joules power/energy-cores/                                                   
   335.462840425               0.68 Joules power/energy-psys/                                                    
   336.464224833               5.70 Joules power/energy-pkg/                                                     
   336.464224833               1.88 Joules power/energy-cores/                                                   
   336.464224833               0.68 Joules power/energy-psys/                                                    
   337.465066167               5.64 Joules power/energy-pkg/                                                     
   337.465066167               1.89 Joules power/energy-cores/                                                   
