timestamp,name,cpu_perc,mem_usage,net_io,block_io,pids
1787068526.547129473,robot1,112.69%,9.055MiB / 31.05GiB,3.76kB / 126B,0B / 4.1kB,5
1787068526.547129473,robot2,113.24%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068529.589412694,robot1,113.87%,9.055MiB / 31.05GiB,3.76kB / 126B,0B / 4.1kB,5
1787068529.589412694,robot2,113.95%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068532.631895101,robot1,113.42%,9.055MiB / 31.05GiB,3.76kB / 126B,0B / 4.1kB,5
1787068532.631895101,robot2,113.01%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068535.673253114,robot1,114.35%,9.055MiB / 31.05GiB,3.76kB / 126B,0B / 4.1kB,5
1787068535.673253114,robot2,114.18%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068538.714802833,robot1,113.44%,9.055MiB / 31.05GiB,3.76kB / 126B,0B / 4.1kB,5
1787068538.714802833,robot2,113.49%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068541.756728458,robot1,112.88%,9.055MiB / 31.05GiB,3.76kB / 126B,0B / 4.1kB,5
1787068541.756728458,robot2,113.57%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068544.797822888,robot1,114.43%,9.055MiB / 31.05GiB,3.76kB / 126B,0B / 4.1kB,5
1787068544.797822888,robot2,113.60%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068547.838816656,robot1,113.46%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068547.838816656,robot2,113.40%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068550.881257581,robot1,113.40%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068550.881257581,robot2,112.98%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068553.922865336,robot1,113.91%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068553.922865336,robot2,113.28%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068556.965078127,robot1,113.43%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068556.965078127,robot2,113.72%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068560.006814425,robot1,113.27%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068560.006814425,robot2,113.90%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068563.049394315,robot1,113.58%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068563.049394315,robot2,114.69%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068566.091454215,robot1,113.87%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068566.091454215,robot2,113.28%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068569.133121270,robot1,113.29%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068569.133121270,robot2,113.17%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068572.175103501,robot1,114.03%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068572.175103501,robot2,112.89%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068575.217131219,robot1,113.49%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068575.217131219,robot2,112.86%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068578.257694640,robot1,113.82%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068578.257694640,robot2,113.58%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068581.299886671,robot1,114.15%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068581.299886671,robot2,112.80%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068584.342749086,robot1,113.86%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068584.342749086,robot2,113.58%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068587.385537178,robot1,114.30%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068587.385537178,robot2,113.52%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068590.427076426,robot1,115.06%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068590.427076426,robot2,112.75%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068593.469104969,robot1,113.57%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068593.469104969,robot2,113.17%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068596.510048764,robot1,113.48%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068596.510048764,robot2,113.90%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068599.551735017,robot1,115.34%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068599.551735017,robot2,113.45%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068602.593829608,robot1,113.44%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068602.593829608,robot2,113.26%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068605.636628625,robot1,113.53%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068605.636628625,robot2,114.10%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068608.678381682,robot1,113.75%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068608.678381682,robot2,113.04%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068611.720191921,robot1,114.69%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068611.720191921,robot2,113.05%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068614.762347253,robot1,113.40%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068614.762347253,robot2,113.98%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068617.803623105,robot1,113.17%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068617.803623105,robot2,112.78%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068620.844051288,robot1,113.36%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068620.844051288,robot2,113.05%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068623.886031371,robot1,113.68%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068623.886031371,robot2,113.78%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068626.927986056,robot1,112.72%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068626.927986056,robot2,113.25%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068629.969002350,robot1,113.37%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068629.969002350,robot2,112.55%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068633.011396335,robot1,114.64%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068633.011396335,robot2,113.39%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068636.052823645,robot1,114.20%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068636.052823645,robot2,112.67%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068639.094435704,robot1,113.22%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068639.094435704,robot2,114.21%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068642.135991635,robot1,113.84%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068642.135991635,robot2,113.71%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068645.177652395,robot1,113.72%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068645.177652395,robot2,114.31%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
1787068648.219113314,robot1,113.92%,9.055MiB / 31.05GiB,3.87kB / 126B,0B / 4.1kB,5
1787068648.219113314,robot2,114.23%,9.043MiB / 31.05GiB,4.24kB / 126B,0B / 4.1kB,5
