timestamp,name,cpu_perc,mem_usage,net_io,block_io,pids
1787410485.560989569,panther_controller,31.13%,106.1MiB / 31.05GiB,0B / 0B,0B / 967kB,60
1787410485.560989569,panther2_controller,36.08%,104.2MiB / 31.05GiB,0B / 0B,0B / 971kB,56
1787410487.571342384,panther_controller,28.30%,106.2MiB / 31.05GiB,0B / 0B,0B / 967kB,60
1787410487.571342384,panther2_controller,32.76%,104.4MiB / 31.05GiB,0B / 0B,0B / 971kB,56
1787410489.581393028,panther_controller,32.04%,106.2MiB / 31.05GiB,0B / 0B,0B / 967kB,60
1787410489.581393028,panther2_controller,35.62%,104.2MiB / 31.05GiB,0B / 0B,0B / 971kB,56
1787410491.590986818,panther_controller,32.07%,106.1MiB / 31.05GiB,0B / 0B,0B / 967kB,60
1787410491.590986818,panther2_controller,34.81%,104.5MiB / 31.05GiB,0B / 0B,0B / 971kB,56
1787410493.600334674,panther_controller,29.61%,105.9MiB / 31.05GiB,0B / 0B,0B / 967kB,60
1787410493.600334674,panther2_controller,33.86%,104.2MiB / 31.05GiB,0B / 0B,0B / 971kB,56
1787410495.608862436,panther_controller,34.41%,106.5MiB / 31.05GiB,0B / 0B,0B / 967kB,60
1787410495.608862436,panther2_controller,37.58%,104.4MiB / 31.05GiB,0B / 0B,0B / 971kB,56
1787410497.617822479,panther_controller,31.75%,106.5MiB / 31.05GiB,0B / 0B,0B / 967kB,60
1787410497.617822479,panther2_controller,33.78%,104.4MiB / 31.05GiB,0B / 0B,0B / 971kB,56
1787410499.626600491,panther_controller,31.03%,106.4MiB / 31.05GiB,0B / 0B,0B / 975kB,60
1787410499.626600491,panther2_controller,33.39%,104.2MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787410501.636241646,panther_controller,36.54%,106.3MiB / 31.05GiB,0B / 0B,0B / 975kB,60
1787410501.636241646,panther2_controller,34.97%,104.4MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787410503.647268513,panther_controller,35.03%,106.4MiB / 31.05GiB,0B / 0B,0B / 975kB,60
1787410503.647268513,panther2_controller,32.30%,104.3MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787410505.656411588,panther_controller,33.81%,106.4MiB / 31.05GiB,0B / 0B,0B / 975kB,60
1787410505.656411588,panther2_controller,32.26%,104.8MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787410507.665541542,panther_controller,36.21%,106.3MiB / 31.05GiB,0B / 0B,0B / 975kB,60
1787410507.665541542,panther2_controller,34.79%,104.6MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787410509.674982223,panther_controller,32.89%,106.3MiB / 31.05GiB,0B / 0B,0B / 975kB,60
1787410509.674982223,panther2_controller,31.29%,104.7MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787410511.683677338,panther_controller,32.22%,106.4MiB / 31.05GiB,0B / 0B,0B / 975kB,60
1787410511.683677338,panther2_controller,31.47%,104.9MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787410513.692895573,panther_controller,35.11%,106.7MiB / 31.05GiB,0B / 0B,0B / 975kB,60
1787410513.692895573,panther2_controller,35.22%,104.8MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787410515.703933285,panther_controller,33.58%,106.7MiB / 31.05GiB,0B / 0B,0B / 975kB,60
1787410515.703933285,panther2_controller,32.48%,104.7MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787410517.713125656,panther_controller,32.41%,106.6MiB / 31.05GiB,0B / 0B,0B / 975kB,60
1787410517.713125656,panther2_controller,31.73%,104.8MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787410519.722385562,panther_controller,36.57%,107MiB / 31.05GiB,0B / 0B,0B / 975kB,60
1787410519.722385562,panther2_controller,37.73%,104.6MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787410521.731039958,panther_controller,33.65%,107.2MiB / 31.05GiB,0B / 0B,0B / 975kB,60
1787410521.731039958,panther2_controller,32.27%,104.7MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787410523.741499357,panther_controller,31.59%,106.8MiB / 31.05GiB,0B / 0B,0B / 975kB,60
1787410523.741499357,panther2_controller,30.01%,104.7MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787410525.752521624,panther_controller,36.17%,107MiB / 31.05GiB,0B / 0B,0B / 975kB,60
1787410525.752521624,panther2_controller,33.85%,104.7MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787410527.761558822,panther_controller,35.09%,107MiB / 31.05GiB,0B / 0B,0B / 975kB,60
1787410527.761558822,panther2_controller,33.80%,104.7MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787410529.771075507,panther_controller,32.83%,107.1MiB / 31.05GiB,0B / 0B,0B / 975kB,60
1787410529.771075507,panther2_controller,32.02%,104.8MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787410531.780832264,panther_controller,36.08%,106.8MiB / 31.05GiB,0B / 0B,0B / 975kB,60
1787410531.780832264,panther2_controller,35.55%,104.7MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787410533.792664035,panther_controller,34.47%,107MiB / 31.05GiB,0B / 0B,0B / 979kB,60
1787410533.792664035,panther2_controller,34.63%,104.7MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787410535.802678777,panther_controller,34.89%,106.8MiB / 31.05GiB,0B / 0B,0B / 979kB,60
1787410535.802678777,panther2_controller,34.01%,104.8MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787410537.812237806,panther_controller,35.52%,106.9MiB / 31.05GiB,0B / 0B,0B / 979kB,60
1787410537.812237806,panther2_controller,35.46%,104.8MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787410539.821625270,panther_controller,37.36%,106.9MiB / 31.05GiB,0B / 0B,0B / 979kB,60
1787410539.821625270,panther2_controller,35.19%,104.8MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787410541.830822410,panther_controller,37.25%,106.8MiB / 31.05GiB,0B / 0B,0B / 979kB,60
1787410541.830822410,panther2_controller,34.11%,104.8MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787410543.839215925,panther_controller,37.52%,107MiB / 31.05GiB,0B / 0B,0B / 979kB,60
1787410543.839215925,panther2_controller,36.07%,104.8MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787410545.849284091,panther_controller,36.19%,107.1MiB / 31.05GiB,0B / 0B,0B / 979kB,60
1787410545.849284091,panther2_controller,35.13%,104.6MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787410547.859511484,panther_controller,34.63%,107.1MiB / 31.05GiB,0B / 0B,0B / 979kB,60
1787410547.859511484,panther2_controller,34.40%,104.8MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787410549.870350817,panther_controller,34.63%,107.3MiB / 31.05GiB,0B / 0B,0B / 979kB,60
1787410549.870350817,panther2_controller,33.52%,104.9MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787410551.880073886,panther_controller,34.97%,107.1MiB / 31.05GiB,0B / 0B,0B / 979kB,60
1787410551.880073886,panther2_controller,34.28%,105MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787410553.889006885,panther_controller,34.67%,106.9MiB / 31.05GiB,0B / 0B,0B / 979kB,60
1787410553.889006885,panther2_controller,35.40%,104.7MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787410555.898107284,panther_controller,33.52%,106.9MiB / 31.05GiB,0B / 0B,0B / 979kB,60
1787410555.898107284,panther2_controller,34.07%,104.8MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787410557.907662516,panther_controller,32.79%,106.9MiB / 31.05GiB,0B / 0B,0B / 979kB,60
1787410557.907662516,panther2_controller,32.96%,104.6MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787410559.916439559,panther_controller,33.04%,106.9MiB / 31.05GiB,0B / 0B,0B / 979kB,60
1787410559.916439559,panther2_controller,35.67%,104.8MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787410561.926002585,panther_controller,32.96%,107MiB / 31.05GiB,0B / 0B,0B / 979kB,60
1787410561.926002585,panther2_controller,35.56%,104.8MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787410563.936744006,panther_controller,30.65%,106.8MiB / 31.05GiB,0B / 0B,0B / 979kB,60
1787410563.936744006,panther2_controller,33.08%,104.5MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787410565.948454934,panther_controller,32.24%,107MiB / 31.05GiB,0B / 0B,0B / 979kB,60
1787410565.948454934,panther2_controller,33.79%,104.8MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787410567.956359522,panther_controller,32.40%,106.9MiB / 31.05GiB,0B / 0B,0B / 979kB,60
1787410567.956359522,panther2_controller,33.52%,104.6MiB / 31.05GiB,0B / 0B,0B / 987kB,56
1787410569.968218310,panther_controller,30.82%,106.8MiB / 31.05GiB,0B / 0B,0B / 987kB,60
1787410569.968218310,panther2_controller,32.93%,104.6MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787410571.977373880,panther_controller,33.42%,106.8MiB / 31.05GiB,0B / 0B,0B / 987kB,60
1787410571.977373880,panther2_controller,33.44%,104.5MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787410573.986525774,panther_controller,35.62%,106.5MiB / 31.05GiB,0B / 0B,0B / 987kB,60
1787410573.986525774,panther2_controller,33.16%,104.6MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787410575.996826806,panther_controller,33.89%,106.8MiB / 31.05GiB,0B / 0B,0B / 987kB,60
1787410575.996826806,panther2_controller,32.10%,104.5MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787410578.005362088,panther_controller,34.90%,106.7MiB / 31.05GiB,0B / 0B,0B / 987kB,60
1787410578.005362088,panther2_controller,33.86%,104.4MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787410580.014493813,panther_controller,34.50%,106.7MiB / 31.05GiB,0B / 0B,0B / 987kB,60
1787410580.014493813,panther2_controller,33.50%,104.6MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787410582.023397513,panther_controller,35.39%,106.9MiB / 31.05GiB,0B / 0B,0B / 987kB,60
1787410582.023397513,panther2_controller,34.92%,104.5MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787410584.033372735,panther_controller,33.02%,106.7MiB / 31.05GiB,0B / 0B,0B / 987kB,60
1787410584.033372735,panther2_controller,32.92%,104.6MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787410586.043204707,panther_controller,32.70%,106.6MiB / 31.05GiB,0B / 0B,0B / 987kB,60
1787410586.043204707,panther2_controller,32.88%,104.2MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787410588.052843734,panther_controller,34.28%,106.8MiB / 31.05GiB,0B / 0B,0B / 987kB,60
1787410588.052843734,panther2_controller,35.06%,104.3MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787410590.062690364,panther_controller,34.01%,107.1MiB / 31.05GiB,0B / 0B,0B / 987kB,60
1787410590.062690364,panther2_controller,34.02%,104.6MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787410592.071763127,panther_controller,33.08%,107.1MiB / 31.05GiB,0B / 0B,0B / 987kB,60
1787410592.071763127,panther2_controller,32.41%,104.7MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787410594.082496294,panther_controller,34.73%,107.1MiB / 31.05GiB,0B / 0B,0B / 987kB,60
1787410594.082496294,panther2_controller,34.83%,104.6MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787410596.091876481,panther_controller,32.84%,107MiB / 31.05GiB,0B / 0B,0B / 987kB,60
1787410596.091876481,panther2_controller,30.99%,104.5MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787410598.101432609,panther_controller,32.33%,107MiB / 31.05GiB,0B / 0B,0B / 987kB,60
1787410598.101432609,panther2_controller,32.65%,104.6MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787410600.110770800,panther_controller,33.99%,107MiB / 31.05GiB,0B / 0B,0B / 987kB,60
1787410600.110770800,panther2_controller,33.20%,104.7MiB / 31.05GiB,0B / 0B,0B / 995kB,56
1787410602.120491897,panther_controller,31.98%,106.9MiB / 31.05GiB,0B / 0B,0B / 987kB,60
